"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4782288";"";"";"Unknown";"";"462.38";"12";"18";"0.06";"141.83";"5";"4";"0";"7";"N";"0.41";"3.69";"4.34";"-1.91";"-4.40";"1";"MOL";"-1";"25";"9";"5";"0";"348.1434";"-0.68";"ACID";"C18H21F3N4O7";"Nc1ccc(CNC(=O)N2C(=O)CC2CC(=O)NCCC(=O)O)cc1.O=C(O)C(F)(F)F";"MDBAPBRRSTWBIZ-UHFFFAOYSA-N"
"CHEMBL4634420";"";"";"Unknown";"";"596.77";"1";"1";"5.76";"114.40";"7";"2";"2";"11";"N";"0.31";"9.93";"None";"4.99";"4.99";"1";"MOL";"-1";"43";"9";"2";"2";"596.3462";"0.93";"NEUTRAL";"C34H48N2O7";"CC[C@H](C)C(=O)OC1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc(O)c(OC)c4)C(=O)O3)[C@H]21";"XGCZRGJUCNQVCO-KQFRZQFWSA-N"
"CHEMBL3289605";"";"";"Small molecule";"";"448.35";"12";"37";"-0.13";"141.83";"5";"4";"0";"6";"N";"0.53";"3.09";"9.25";"-3.44";"-3.44";"1";"MOL";"-1";"24";"9";"5";"0";"334.1277";"-0.72";"ZWITTERION";"C17H19F3N4O7";"NCc1ccc(NC(=O)N2C(=O)CC2CC(=O)NCC(=O)O)cc1.O=C(O)C(F)(F)F";"CYHNOINHCQYSDZ-UHFFFAOYSA-N"
"CHEMBL2418221";"";"";"Protein";"";"601.62";"12";"18";"-5.29";"319.46";"10";"11";"2";"17";"N";"0.04";"3.51";"11.90";"-10.22";"-10.34";"0";"BOTH";"-1";"42";"19";"13";"3";"601.2820";"0.11";"ZWITTERION";"C23H39N9O10";"C[C@@H](O)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)O";"UMZVBZDHGKJFGQ-LLLAAFKUSA-N"
"CHEMBL238484";"";"";"Protein";"";"646.66";"12";"20";"-4.23";"339.53";"10";"12";"2";"21";"N";"0.03";"3.23";"11.49";"-6.80";"-13.10";"0";"BOTH";"-1";"45";"20";"13";"3";"646.2922";"0.33";"ZWITTERION";"C25H42N8O12";"CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O";"MBZXDXZGPJKBRJ-WOYTXXSLSA-N"
"CHEMBL3893490";"";"";"Small molecule";"";"581.67";"4";"5";"1.39";"167.46";"8";"2";"1";"8";"N";"0.47";"2.92";"None";"1.69";"-1.79";"2";"MOL";"-1";"39";"12";"2";"2";"581.1502";"-0.76";"ACID";"C25H31N3O9S2";"Cc1ccc(S(=O)(=O)N2CS(=O)(=O)C(C)(C)[C@@H]2C(=O)N[C@@H](Cc2ccc(OC(=O)N(C)C)cc2)C(=O)O)cc1";"FHGHBEJKBMOYTD-SFTDATJTSA-N"
"CHEMBL4589062";"";"";"Unknown";"";"262.26";"12";"30";"1.60";"86.71";"3";"2";"0";"3";"N";"0.81";"4.09";"None";"1.32";"-1.79";"1";"MOL";"-1";"19";"6";"2";"0";"262.0954";"-0.88";"ACID";"C13H14N2O4";"Cc1ccccc1NC(=O)N1C(=O)CC1CC(=O)O";"NMHXECODTXNHIV-UHFFFAOYSA-N"
"CHEMBL3903235";"";"";"Small molecule";"";"491.57";"4";"5";"1.88";"133.32";"6";"2";"0";"9";"N";"0.55";"3.08";"None";"2.43";"-1.04";"2";"MOL";"-1";"34";"10";"2";"0";"491.1726";"-0.78";"ACID";"C23H29N3O7S";"Cc1ccc(S(=O)(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccc(OC(=O)N(C)C)cc2)C(=O)O)cc1";"ZMBVXWJIISRQDP-JXFKEZNVSA-N"
"CHEMBL4461668";"";"";"Unknown";"";"248.24";"12";"29";"1.21";"86.71";"3";"2";"0";"2";"N";"0.77";"3.60";"None";"1.23";"-2.11";"1";"MOL";"-1";"18";"6";"2";"0";"248.0797";"-0.96";"ACID";"C12H12N2O4";"Cc1ccccc1NC(=O)N1C(=O)C[C@H]1C(=O)O";"RAFNWGJYLZVXFV-VIFPVBQESA-N"
"CHEMBL3938571";"";"";"Small molecule";"";"567.64";"4";"5";"0.66";"167.46";"8";"2";"1";"8";"N";"0.47";"2.87";"None";"0.73";"-2.76";"2";"MOL";"-1";"38";"12";"2";"2";"567.1345";"-1.20";"ACID";"C24H29N3O9S2";"Cc1ccc(S(=O)(=O)N2CCS(=O)(=O)C[C@@H]2C(=O)N[C@@H](Cc2ccc(OC(=O)N(C)C)cc2)C(=O)O)cc1";"KGKLYWUBSSOGFT-LEWJYISDSA-N"
"CHEMBL411941";"CYCLORGDFV";"";"Protein";"";"574.64";"59";"137";"-2.52";"247.20";"7";"8";"2";"9";"N";"0.09";"3.93";"10.35";"-3.96";"-3.96";"1";"BOTH";"-1";"41";"15";"10";"3";"574.2863";"1.31";"ZWITTERION";"C26H38N8O7";"CC(C)[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O";"YYQUWEHEBOMRPH-NYUBLWNDSA-N"
"CHEMBL4647684";"";"";"Unknown";"";"603.80";"1";"1";"6.34";"96.30";"6";"2";"2";"10";"N";"0.31";"None";"None";"5.19";"5.19";"2";"MOL";"-1";"44";"7";"2";"2";"603.3560";"1.24";"NEUTRAL";"C37H49NO6";"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CCC3C[C@@H](O)CC(=O)N3Cc3ccc4c(CO)c(OC)ccc4c3)[C@H]21";"WPVRNXUYVXQXPY-FMSBCARJSA-N"
"CHEMBL2381700";"";"";"Small molecule";"";"638.72";"10";"31";"3.99";"145.27";"9";"2";"1";"13";"N";"0.26";"3.09";"6.47";"2.83";"2.57";"3";"MOL";"-1";"45";"12";"2";"2";"638.2323";"-1.40";"ACID";"C31H35FN6O6S";"C#CCN(c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)N2CCCC2)cc1)C(=O)O)S(=O)(=O)c1ccc(F)cc1";"GRDNLKHOGQRLIU-SANMLTNESA-N"
"CHEMBL3289604";"";"";"Small molecule";"";"391.30";"13";"35";"0.75";"112.73";"4";"3";"0";"4";"N";"0.70";"3.63";"9.25";"-2.34";"-2.34";"1";"MOL";"-1";"20";"7";"4";"0";"277.1063";"-0.48";"ZWITTERION";"C15H16F3N3O6";"NCc1ccc(NC(=O)N2C(=O)CC2CC(=O)O)cc1.O=C(O)C(F)(F)F";"ALHCVQGOFZMXLB-UHFFFAOYSA-N"
"CHEMBL3925460";"";"";"Small molecule";"";"595.74";"4";"5";"1.66";"150.39";"8";"2";"1";"12";"N";"0.35";"2.74";"9.26";"-0.84";"-0.85";"2";"MOL";"-1";"40";"11";"2";"2";"595.2022";"-0.82";"ZWITTERION";"C27H37N3O8S2";"Cc1ccc(S(=O)(=O)N2CS(=O)(=O)C(C)(C)[C@@H]2C(=O)N[C@@H](Cc2ccc(OCCCN(C)C)cc2)C(=O)O)cc1";"BNTIBVVOAXCAIG-ZEQRLZLVSA-N"
"CHEMBL4586928";"";"";"Unknown";"";"319.32";"12";"32";"0.72";"115.81";"4";"3";"0";"5";"N";"0.69";"3.40";"None";"0.21";"-3.19";"1";"MOL";"-1";"23";"8";"3";"0";"319.1168";"-1.06";"ACID";"C15H17N3O5";"Cc1ccccc1NC(=O)N1C(=O)CC1CC(=O)NCC(=O)O";"HZLFZIQTWBACFC-UHFFFAOYSA-N"
"CHEMBL3289606";"";"";"Small molecule";"";"377.28";"13";"26";"0.36";"112.73";"4";"3";"0";"3";"N";"0.68";"3.03";"9.25";"-2.42";"-2.42";"1";"MOL";"-1";"19";"7";"4";"0";"263.0906";"-0.54";"ZWITTERION";"C14H14F3N3O6";"NCc1ccc(NC(=O)N2C(=O)C[C@H]2C(=O)O)cc1.O=C(O)C(F)(F)F";"MNDNLZYZPARUJP-FVGYRXGTSA-N"
"CHEMBL503";"LOVASTATIN";"6.ALPHA.-METHYLCOMPACTIN|Altoprev|C10AA02|L-154803|LOVASTATIN|MEVINACOR|MEVINACOR 10|MEVINACOR 40|MEVINOLIN|MEVLOR|MK-803|MONACOLIN K|Mevacor|NSC-758662|SIMVASTATIN IMPURITY, LOVASTATIN-|SIVLOR";"Small molecule";"4.0";"404.55";"288";"2694";"4.20";"72.83";"5";"1";"0";"6";"N";"0.67";"None";"None";"3.90";"3.90";"0";"MOL";"0";"29";"5";"1";"0";"404.2563";"2.34";"NEUTRAL";"C24H36O5";"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21";"PCZOHLXUXFIOCF-BXMDZJJMSA-N"
"CHEMBL916";"TIROFIBAN";"AGRASTAT|Aggrastat|L-700462|MK-383|TIROFIBAN|Tirofiban";"Small molecule";"4.0";"440.61";"28";"118";"2.95";"104.73";"5";"3";"0";"14";"N";"0.38";"3.17";"10.21";"0.60";"0.60";"1";"MOL";"0";"30";"7";"3";"0";"440.2345";"-0.39";"ZWITTERION";"C22H36N2O5S";"CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O";"COKMIXFXJJXBQG-NRFANRHFSA-N"
