"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4161444";"";"";"Small molecule";"";"564.73";"3";"4";"4.92";"100.04";"7";"2";"1";"10";"N";"0.36";"11.15";"8.49";"2.87";"1.74";"3";"MOL";"-1";"41";"9";"2";"1";"564.3312";"-0.92";"NEUTRAL";"C32H44N4O5";"CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCCCC3)cc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O";"QPPMMEVJOAYDNF-UHFFFAOYSA-N"
"CHEMBL4165760";"";"";"Small molecule";"";"507.51";"2";"2";"4.39";"96.80";"6";"2";"1";"7";"N";"0.49";"11.15";"0.11";"2.08";"2.08";"3";"MOL";"-1";"36";"8";"2";"1";"507.1981";"-0.67";"NEUTRAL";"C25H28F3N3O5";"CCN(c1cc2occc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C(F)(F)F)C1CCOCC1";"RVZZZYBBWDTHOO-UHFFFAOYSA-N"
"CHEMBL4172576";"";"";"Small molecule";"";"478.55";"2";"2";"3.55";"120.59";"7";"2";"0";"7";"N";"0.53";"11.15";"3.39";"1.49";"1.49";"3";"MOL";"-1";"35";"9";"2";"0";"478.2216";"-0.86";"NEUTRAL";"C26H30N4O5";"CCN(c1cc2oc(C#N)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1";"GWWPLMJVLCHYQG-UHFFFAOYSA-N"
"CHEMBL4162406";"";"";"Small molecule";"";"491.51";"2";"2";"4.69";"87.57";"5";"2";"0";"6";"N";"0.52";"11.27";"3.43";"2.61";"2.61";"3";"MOL";"-1";"35";"7";"2";"0";"491.2032";"-0.86";"NEUTRAL";"C25H28F3N3O4";"CCN(c1cc2occc2c(C(=O)NCc2c(C(F)(F)F)cc(C)[nH]c2=O)c1C)C1CCOCC1";"JFONWYWBVOYASL-UHFFFAOYSA-N"
"CHEMBL4176554";"";"";"Small molecule";"";"566.70";"3";"4";"3.77";"109.27";"8";"2";"1";"10";"N";"0.38";"11.15";"6.32";"1.80";"1.76";"3";"MOL";"-1";"41";"10";"2";"1";"566.3104";"-0.95";"NEUTRAL";"C31H42N4O6";"CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCOCC3)cc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O";"HGVOGVKCDOMMKJ-UHFFFAOYSA-N"
"CHEMBL4162499";"";"";"Small molecule";"";"576.78";"6";"38";"5.82";"90.81";"6";"2";"2";"9";"N";"0.33";"11.64";"9.32";"3.79";"1.87";"3";"MOL";"-1";"42";"8";"2";"2";"576.3676";"-1.02";"BASE";"C34H48N4O4";"CCc1c(N(CC)C2CCOCC2)cc2oc(C3CCN(C(C)C)CC3)cc2c1C(=O)NCc1c(C)cc(C)[nH]c1=O";"NYWVSLBALKNFJR-UHFFFAOYSA-N"
"CHEMBL4159112";"";"";"Small molecule";"";"579.74";"3";"4";"3.68";"103.28";"8";"2";"1";"10";"N";"0.38";"11.15";"7.49";"1.87";"1.52";"3";"MOL";"-1";"42";"10";"2";"1";"579.3421";"-0.96";"NEUTRAL";"C32H45N5O5";"CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCN(C)CC3)cc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O";"YFLOKCLJSQKUIO-UHFFFAOYSA-N"
"CHEMBL4169368";"";"";"Small molecule";"";"550.70";"3";"4";"4.07";"100.04";"7";"2";"1";"9";"N";"0.41";"11.64";"6.32";"2.33";"2.29";"3";"MOL";"-1";"40";"9";"2";"1";"550.3155";"-1.10";"NEUTRAL";"C31H42N4O5";"CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCOCC3)cc2c1C(=O)NCc1c(C)cc(C)[nH]c1=O";"FNIHSLYQEQZRHH-UHFFFAOYSA-N"
"CHEMBL4169191";"";"";"Small molecule";"";"471.53";"2";"2";"3.82";"96.80";"6";"2";"0";"7";"N";"0.54";"11.15";"3.38";"1.74";"1.74";"3";"MOL";"-1";"34";"8";"2";"0";"471.2169";"-0.86";"NEUTRAL";"C25H30FN3O5";"CCN(c1cc2oc(F)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1";"NRJPQJZSRYUTIL-UHFFFAOYSA-N"
"CHEMBL4167587";"";"";"Small molecule";"";"453.61";"2";"2";"4.45";"74.43";"5";"2";"0";"6";"N";"0.58";"11.64";"4.17";"2.96";"2.96";"3";"MOL";"-1";"32";"6";"2";"0";"453.2086";"-1.39";"NEUTRAL";"C25H31N3O3S";"CCN(c1cc2sccc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1";"HSSZJJJBEMDIKW-UHFFFAOYSA-N"
"CHEMBL4161265";"";"";"Small molecule";"";"487.98";"2";"2";"4.34";"96.80";"6";"2";"0";"7";"N";"0.51";"11.15";"3.40";"2.03";"2.03";"3";"MOL";"-1";"34";"8";"2";"0";"487.1874";"-0.85";"NEUTRAL";"C25H30ClN3O5";"CCN(c1cc2oc(Cl)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1";"HIIQVPLDPORYGF-UHFFFAOYSA-N"
"CHEMBL3414621";"TAZEMETOSTAT";"E-7438|E7438|EPZ-6438|EPZ6438|TAZEMETOSTAT";"Small molecule";"4.0";"572.75";"45";"188";"4.73";"86.90";"6";"2";"1";"9";"N";"0.39";"11.64";"7.19";"3.45";"3.24";"3";"MOL";"0";"42";"8";"2";"1";"572.3363";"-1.18";"NEUTRAL";"C34H44N4O4";"CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1";"NSQSAUGJQHDYNO-UHFFFAOYSA-N"
"CHEMBL4165937";"";"";"Small molecule";"";"493.60";"2";"2";"4.56";"96.80";"6";"2";"0";"8";"N";"0.48";"11.15";"3.45";"2.34";"2.34";"3";"MOL";"-1";"36";"8";"2";"0";"493.2577";"-0.71";"NEUTRAL";"C28H35N3O5";"CCN(c1cc2oc(C3CC3)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1";"RDTWWOGVLSHQRK-UHFFFAOYSA-N"
"CHEMBL4162316";"";"";"Small molecule";"";"467.57";"2";"2";"3.94";"96.80";"6";"2";"0";"8";"N";"0.52";"11.15";"3.42";"2.16";"2.16";"3";"MOL";"-1";"34";"8";"2";"0";"467.2420";"-0.60";"NEUTRAL";"C26H33N3O5";"CCc1c(N(CC)C2CCOCC2)cc2occc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O";"JYHWESDDXSBHEO-UHFFFAOYSA-N"
"CHEMBL4160111";"";"";"Small molecule";"";"451.57";"2";"2";"4.24";"87.57";"5";"2";"0";"7";"N";"0.56";"11.63";"3.43";"2.69";"2.69";"3";"MOL";"-1";"33";"7";"2";"0";"451.2471";"-0.70";"NEUTRAL";"C26H33N3O4";"CCc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)c(N(CC)C2CCOCC2)cc2occc12";"GOCXRQKFPULOLE-UHFFFAOYSA-N"
"CHEMBL4177454";"";"";"Small molecule";"";"451.57";"2";"2";"4.29";"87.57";"5";"2";"0";"6";"N";"0.58";"11.64";"3.45";"2.44";"2.44";"3";"MOL";"-1";"33";"7";"2";"0";"451.2471";"-0.83";"NEUTRAL";"C26H33N3O4";"CCN(c1cc2oc(C)cc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1";"QUIFNXAODBPCIP-UHFFFAOYSA-N"
"CHEMBL4174176";"";"";"Small molecule";"";"437.54";"2";"2";"3.98";"87.57";"5";"2";"0";"6";"N";"0.61";"11.64";"3.43";"2.24";"2.24";"3";"MOL";"-1";"32";"7";"2";"0";"437.2315";"-0.80";"NEUTRAL";"C25H31N3O4";"CCN(c1cc2occc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1";"YIDPRJWWYAEHJU-UHFFFAOYSA-N"
