"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4794300";"";"";"Unknown";"";"391.30";"13";"29";"0.55";"112.73";"4";"3";"0";"4";"N";"0.55";"3.83";"4.44";"-0.93";"-3.40";"1";"MOL";"-1";"20";"7";"4";"0";"277.1063";"-0.44";"ACID";"C15H16F3N3O6";"Nc1ccc(CNC(=O)N2C(=O)CC2CC(=O)O)cc1.O=C(O)C(F)(F)F";"KQQPMJPLUTYQMW-UHFFFAOYSA-N"
"CHEMBL4797755";"";"";"Unknown";"";"462.38";"12";"29";"0.26";"141.83";"5";"4";"0";"7";"N";"0.52";"3.58";"9.25";"-3.20";"-3.21";"1";"MOL";"-1";"25";"9";"5";"0";"348.1434";"-0.75";"ZWITTERION";"C18H21F3N4O7";"NCc1ccc(NC(=O)N2C(=O)CC2CC(=O)NCCC(=O)O)cc1.O=C(O)C(F)(F)F";"WNJSILFLYVIFJS-UHFFFAOYSA-N"
"CHEMBL4242732";"";"";"Small molecule";"";"493.65";"7";"9";"4.51";"83.92";"6";"2";"0";"10";"N";"0.50";"3.93";"9.99";"0.73";"0.52";"2";"MOL";"-1";"36";"7";"2";"0";"493.2941";"-0.17";"ZWITTERION";"C29H39N3O4";"O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(OC2CCOCC2)c1";"SRAAZWOKIPPIDS-ZJSXRUAMSA-N"
"CHEMBL593226";"";"";"Small molecule";"";"514.65";"4";"4";"5.48";"104.21";"6";"3";"2";"9";"N";"0.27";"4.23";"7.37";"4.48";"4.18";"4";"MOL";"-1";"37";"7";"3";"2";"514.2039";"-1.02";"ACID";"C29H30N4O3S";"Cc1ccnc(NCc2cnc(-c3ccc(C[C@H](NC(=O)c4c(C)cc(C)cc4C)C(=O)O)cc3)s2)c1";"YUBVJZGWIJZEGM-DEOSSOPVSA-N"
"CHEMBL4241824";"";"";"Small molecule";"";"487.65";"14";"103";"4.76";"83.28";"6";"2";"0";"9";"N";"0.45";"4.02";"10.26";"1.35";"1.13";"3";"MOL";"-1";"36";"7";"2";"0";"487.2947";"-1.00";"ZWITTERION";"C29H37N5O2";"Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1";"ZMXBIIQMSGOIRZ-RCZVLFRGSA-N"
"CHEMBL438080";"";"";"Small molecule";"";"526.59";"4";"5";"4.78";"107.73";"8";"2";"1";"10";"N";"0.30";"3.70";"7.18";"2.65";"2.25";"4";"MOL";"-1";"39";"9";"2";"1";"526.2216";"-0.19";"ACID";"C30H30N4O5";"O=C(O)CC(Cc1cc(OCCc2ccc3c(n2)NCCC3)n(-c2ccccc2)n1)c1ccc2c(c1)OCO2";"XHPZRPHYLGZLTO-UHFFFAOYSA-N"
"CHEMBL417426";"";"";"Small molecule";"";"428.49";"4";"7";"3.99";"134.46";"6";"3";"0";"13";"N";"0.25";"3.75";"7.43";"1.80";"1.53";"2";"MOL";"-1";"31";"9";"3";"0";"428.2060";"-0.98";"ACID";"C22H28N4O5";"Cc1ccnc(NCCCCCCC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)c1";"QXUZEPOJJWMXPE-UHFFFAOYSA-N"
"CHEMBL3905970";"";"";"Small molecule";"";"579.68";"5";"6";"2.88";"157.80";"7";"4";"1";"13";"N";"0.23";"3.18";"6.64";"0.81";"0.03";"3";"MOL";"-1";"41";"11";"4";"2";"579.2152";"-1.40";"ACID";"C29H33N5O6S";"O=C(CCCNc1ccccn1)Nc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1";"KNSPFVAZTITFFW-DQEYMECFSA-N"
"CHEMBL207414";"";"";"Small molecule";"";"479.54";"6";"8";"2.83";"110.97";"9";"2";"0";"9";"N";"0.48";"2.31";"6.96";"0.40";"-0.08";"3";"MOL";"-1";"35";"10";"2";"0";"479.2169";"-0.18";"ACID";"C25H29N5O5";"CN1CCNc2nc(CCOc3cc(CC(CC(=O)O)c4ccc5c(c4)OCO5)nn3C)ccc21";"QXAYHAXWXRCLTG-UHFFFAOYSA-N"
"CHEMBL398192";"";"";"Small molecule";"";"683.78";"5";"5";"2.77";"185.49";"10";"4";"1";"15";"N";"0.18";"3.41";"8.99";"1.25";"1.16";"3";"MOL";"-1";"48";"14";"4";"2";"683.2625";"-0.76";"ZWITTERION";"C33H41N5O9S";"COc1ccnc(NC[C@@H]2C[C@@H](OCC(=O)NC[C@H](NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)CN2C(=O)OCc2ccccc2)c1";"CGSLGBRMSMBNMX-ITHJLQSDSA-N"
"CHEMBL418048";"";"";"Small molecule";"";"378.43";"4";"5";"3.11";"102.82";"5";"4";"0";"5";"N";"0.60";"3.52";"7.60";"1.45";"1.25";"2";"MOL";"-1";"28";"7";"4";"0";"378.1692";"-0.88";"ACID";"C21H22N4O3";"Cc1cc(/C=C/C(=O)O)ccc1NC(=O)c1cccc(NC2=NCCCN2)c1";"LDHLQPMIUKAPSY-VQHVLOKHSA-N"
"CHEMBL382996";"";"";"Small molecule";"";"416.43";"5";"7";"1.52";"127.44";"9";"3";"0";"10";"N";"0.49";"3.84";"11.13";"-0.28";"-0.28";"2";"MOL";"-1";"30";"10";"3";"0";"416.1696";"-0.32";"ZWITTERION";"C20H24N4O6";"O=C(O)CC(Cc1cc(OCCCNC2=NCCN2)no1)c1ccc2c(c1)OCO2";"HSACVEKFGJAKFH-UHFFFAOYSA-N"
"CHEMBL4756649";"";"";"Unknown";"";"505.66";"3";"3";"3.23";"89.01";"6";"2";"1";"8";"N";"0.57";"4.24";"8.06";"0.11";"0.08";"2";"MOL";"-1";"37";"8";"2";"1";"505.3053";"-0.68";"ACID";"C29H39N5O3";"CN1CCN(c2cccc([C@H](CC(=O)O)C(=O)N3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)CC1";"QEDWYURCTRDSED-RLWLMLJZSA-N"
"CHEMBL390263";"";"";"Small molecule";"";"617.77";"8";"9";"2.39";"167.03";"8";"4";"1";"13";"N";"0.26";"3.40";"6.63";"0.81";"0.01";"2";"MOL";"-1";"43";"12";"4";"2";"617.2883";"-1.03";"ACID";"C30H43N5O7S";"Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)CO[C@@H]2C[C@@H](CNc3ccccn3)N(C(=O)CC(C)(C)C)C2)C(=O)O)c(C)c1";"PJJWGMOYKFOUPO-VXNXHJTFSA-N"
"CHEMBL1257627";"";"";"Small molecule";"";"414.47";"2";"2";"-0.55";"144.67";"7";"3";"0";"8";"N";"0.39";"3.21";"11.90";"-2.15";"-2.17";"2";"MOL";"-1";"30";"11";"4";"1";"414.2128";"-1.71";"ZWITTERION";"C19H26N8O3";"N=C(N)N1CCN(CCc2cn(CC(=O)N(CC(=O)O)c3ccccc3)nn2)CC1";"PKSRFXQGEIXYJJ-UHFFFAOYSA-N"
"CHEMBL4249172";"";"";"Small molecule";"";"479.62";"7";"9";"4.12";"83.92";"6";"2";"0";"10";"N";"0.53";"3.88";"9.98";"0.67";"0.46";"2";"MOL";"-1";"35";"7";"2";"0";"479.2784";"-0.11";"ZWITTERION";"C28H37N3O4";"O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(O[C@H]2CCOC2)c1";"RZAGOFCCJINLJO-WIOYSNFSSA-N"
"CHEMBL4756062";"";"";"Unknown";"";"432.52";"5";"14";"3.35";"106.32";"5";"2";"0";"7";"N";"0.69";"3.08";"7.52";"0.60";"0.36";"2";"MOL";"-1";"32";"7";"2";"0";"432.2161";"-0.70";"ACID";"C25H28N4O3";"N#Cc1cccc([C@H](CC(=O)O)C(=O)N2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1";"LKLFMSIRSSIJBV-VGSWGCGISA-N"
"CHEMBL4762447";"";"";"Unknown";"";"413.54";"3";"3";"3.54";"82.53";"5";"2";"0";"7";"N";"0.73";"4.81";"7.52";"0.63";"0.40";"2";"MOL";"-1";"29";"6";"2";"0";"413.1773";"-0.88";"ACID";"C22H27N3O3S";"O=C(O)C[C@H](C(=O)N1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1ccsc1";"XNXMLWZMXHUKQT-BEFAXECRSA-N"
"CHEMBL4798864";"";"";"Unknown";"";"486.41";"3";"3";"4.24";"82.53";"4";"2";"0";"7";"N";"0.61";"3.73";"7.52";"1.50";"1.28";"2";"MOL";"-1";"31";"6";"2";"0";"485.1314";"-0.47";"ACID";"C24H28BrN3O3";"O=C(O)C[C@H](C(=O)N1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1ccc(Br)cc1";"UEJGLOZXWKIXSB-IERDGZPVSA-N"
"CHEMBL591545";"";"";"Small molecule";"";"500.64";"5";"5";"4.71";"94.56";"5";"3";"1";"10";"N";"0.37";"3.95";"6.66";"3.60";"2.98";"3";"MOL";"-1";"37";"7";"3";"1";"500.2787";"-0.91";"ACID";"C30H36N4O3";"CCc1cccc(C)c1C(=O)NC(Cc1ccc(N2CCC(CNc3ccccn3)CC2)cc1)C(=O)O";"LPTIVJHXKJOFOH-UHFFFAOYSA-N"
"CHEMBL360232";"";"";"Small molecule";"";"339.40";"7";"21";"3.17";"76.38";"5";"2";"0";"8";"N";"0.66";"4.22";"6.88";"0.63";"0.10";"3";"MOL";"-1";"25";"6";"2";"0";"339.1583";"-1.20";"ACID";"C19H21N3O3";"CNc1cccc(CCOc2ccc3c(ccn3CCC(=O)O)c2)n1";"NNZBVLNVFSQLGP-UHFFFAOYSA-N"
"CHEMBL210594";"";"";"Small molecule";"";"451.48";"5";"7";"3.58";"115.94";"8";"2";"0";"9";"N";"0.50";"3.84";"7.18";"1.31";"0.93";"3";"MOL";"-1";"33";"9";"2";"0";"451.1743";"-0.17";"ACID";"C24H25N3O6";"O=C(O)CC(Cc1cc(OCCc2ccc3c(n2)NCCC3)no1)c1ccc2c(c1)OCO2";"YGOKSIVHHLSPET-UHFFFAOYSA-N"
"CHEMBL290288";"";"";"Small molecule";"";"328.33";"4";"5";"1.71";"137.53";"4";"5";"0";"6";"N";"0.40";"2.92";"8.67";"-0.29";"-0.31";"2";"MOL";"-1";"24";"8";"6";"1";"328.1172";"-1.13";"ZWITTERION";"C16H16N4O4";"N=C(N)Nc1cccc(C(=O)Nc2ccc(OCC(=O)O)cc2)c1";"HZTVMDLDHPSZTA-UHFFFAOYSA-N"
"CHEMBL35360";"";"";"Small molecule";"";"497.55";"4";"5";"2.84";"150.38";"8";"5";"0";"9";"N";"0.35";"3.46";"8.26";"0.94";"0.89";"2";"MOL";"-1";"36";"11";"5";"1";"497.2274";"-0.77";"ACID";"C25H31N5O6";"COc1cc(NC(=O)c2cccc(NC3=NCCCN3)c2)ccc1CC(NC(=O)OC(C)C)C(=O)O";"QPZOEIQRDYCGMD-UHFFFAOYSA-N"
"CHEMBL179400";"";"";"Small molecule";"";"340.38";"6";"17";"3.51";"84.59";"5";"2";"0";"8";"N";"0.65";"4.31";"6.88";"0.86";"0.32";"3";"MOL";"-1";"25";"6";"2";"0";"340.1423";"-0.37";"ACID";"C19H20N2O4";"CNc1cccc(CCOc2ccc3c(CCC(=O)O)coc3c2)n1";"XXGGOJFTDMPZAG-UHFFFAOYSA-N"
"CHEMBL2332367";"";"";"Protein";"";"603.68";"7";"9";"-2.83";"270.72";"8";"10";"2";"12";"N";"0.07";"3.93";"12.66";"-5.46";"-7.53";"1";"BOTH";"-1";"43";"16";"12";"3";"603.3129";"0.82";"ZWITTERION";"C27H41N9O7";"N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O";"NVHPXYIRNJFKTE-HAGHYFMRSA-N"
"CHEMBL269913";"";"";"Small molecule";"";"439.47";"2";"2";"-2.89";"215.60";"6";"8";"1";"6";"N";"0.12";"3.97";"12.45";"-5.38";"-5.38";"0";"MOL";"-1";"31";"13";"9";"2";"439.2179";"1.04";"ZWITTERION";"C18H29N7O6";"N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CC[C@H](C2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O";"SLTMEZLQPRTTBL-WYUUTHIRSA-N"
"CHEMBL35355";"";"";"Small molecule";"";"324.34";"4";"5";"2.34";"128.30";"3";"5";"0";"5";"N";"0.33";"3.38";"8.12";"0.55";"0.48";"2";"MOL";"-1";"24";"7";"6";"1";"324.1222";"-0.64";"ACID";"C17H16N4O3";"N=C(N)Nc1cccc(C(=O)Nc2ccc(/C=C/C(=O)O)cc2)c1";"GXNRMXKXTHPZDX-RMKNXTFCSA-N"
"CHEMBL396248";"";"";"Small molecule";"";"647.80";"5";"5";"2.40";"176.26";"9";"4";"1";"14";"N";"0.24";"3.41";"8.99";"0.64";"0.54";"2";"MOL";"-1";"45";"13";"4";"2";"647.2989";"-0.84";"ZWITTERION";"C31H45N5O8S";"COc1ccnc(NC[C@@H]2C[C@@H](OCC(=O)NC[C@H](NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)CN2C(=O)CC(C)(C)C)c1";"XLANGJRVQABTFO-CAOCKLPOSA-N"
"CHEMBL2332827";"";"";"Protein";"";"647.69";"5";"5";"-1.11";"260.49";"7";"10";"2";"8";"N";"0.08";"3.60";"11.92";"-3.33";"-3.33";"3";"BOTH";"-1";"47";"16";"11";"3";"647.2816";"0.74";"ZWITTERION";"C31H37N9O7";"N=C(N)NCCC[C@@H]1NC(=O)CNC(=O)C[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O";"UXIFXRPPOKZVPG-DUOVIKOCSA-N"
"CHEMBL3893700";"";"";"Small molecule";"";"578.65";"5";"6";"2.21";"194.78";"6";"6";"2";"10";"N";"0.16";"3.17";"8.82";"0.66";"0.65";"3";"MOL";"-1";"41";"12";"7";"3";"578.1948";"-1.20";"ZWITTERION";"C28H30N6O6S";"N=C(N)Nc1cccc(C(=O)Nc2ccc(C[C@H](NC(=O)[C@@H]3CCCN3S(=O)(=O)c3ccccc3)C(=O)O)cc2)c1";"KXYAXQVLPNBUFO-ZEQRLZLVSA-N"
"CHEMBL4461771";"";"";"Unknown";"";"129.11";"12";"23";"-0.65";"66.40";"2";"2";"0";"2";"N";"0.49";"4.07";"None";"-1.09";"-4.21";"0";"MOL";"-1";"9";"4";"2";"0";"129.0426";"1.32";"ACID";"C5H7NO3";"O=C(O)CC1CC(=O)N1";"PFYZSIGLKDYGAG-UHFFFAOYSA-N"
"CHEMBL396014";"";"";"Small molecule";"";"647.73";"5";"5";"3.22";"168.42";"9";"4";"1";"14";"N";"0.20";"3.78";"8.99";"1.50";"1.40";"3";"MOL";"-1";"47";"13";"4";"2";"647.2955";"-0.56";"ZWITTERION";"C34H41N5O8";"COc1ccnc(NC[C@@H]2C[C@@H](OCC(=O)NC[C@H](NC(=O)c3c(C)cc(C)cc3C)C(=O)O)CN2C(=O)OCc2ccccc2)c1";"LMTFGZLYPXNJRU-ITHJLQSDSA-N"
"CHEMBL4448207";"";"";"Unknown";"";"496.63";"5";"5";"3.88";"77.93";"6";"2";"0";"9";"N";"0.55";"4.39";"8.72";"0.54";"0.42";"2";"MOL";"-1";"36";"7";"2";"0";"496.2850";"-0.43";"ZWITTERION";"C28H37FN4O3";"O=C(O)C[C@H](CN1CC[C@@](F)(CCc2ccc3c(n2)NCCC3)C1)c1cccc(N2CCOCC2)c1";"HKDUWRRLEDNORE-LXFBAYGMSA-N"
"CHEMBL37906";"";"";"Small molecule";"";"521.60";"4";"5";"2.67";"148.99";"7";"5";"1";"9";"N";"0.29";"2.78";"8.48";"1.32";"1.28";"3";"MOL";"-1";"37";"10";"5";"1";"521.1733";"-1.04";"ACID";"C26H27N5O5S";"O=C(Nc1ccc(CC(NS(=O)(=O)c2ccccc2)C(=O)O)cc1)c1cccc(NC2=NCCCN2)c1";"BDFMVIGZRRIXCL-UHFFFAOYSA-N"
"CHEMBL9508";"";"";"Small molecule";"";"481.38";"4";"8";"4.08";"120.42";"5";"4";"0";"11";"N";"0.28";"3.92";"7.43";"1.56";"1.29";"2";"MOL";"-1";"32";"8";"4";"0";"480.1331";"-0.85";"ACID";"C22H26Cl2N4O4";"Cc1ccnc(NCCCCC(=O)NNC(=O)CC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1";"YQIZMAFWDNCDLY-UHFFFAOYSA-N"
"CHEMBL34152";"";"";"Small molecule";"";"398.85";"4";"5";"3.45";"102.82";"5";"4";"0";"5";"N";"0.58";"3.08";"7.45";"1.55";"1.28";"2";"MOL";"-1";"28";"7";"4";"0";"398.1146";"-1.04";"ACID";"C20H19ClN4O3";"O=C(O)/C=C/c1ccc(NC(=O)c2cccc(NC3=NCCCN3)c2)cc1Cl";"NGJLAUMTWASOIM-SOFGYWHQSA-N"
"CHEMBL408195";"";"";"Small molecule";"";"494.51";"2";"2";"-3.93";"235.91";"7";"8";"1";"6";"N";"0.10";"3.81";"12.56";"-6.57";"-6.57";"0";"MOL";"-1";"35";"15";"9";"2";"494.2237";"1.07";"ZWITTERION";"C20H30N8O7";"N=C(N)NCCC[C@@H]1NC(=O)[C@@]23CCCN2C(=O)[C@H](C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O";"WVGKDHMQHAQBNH-NAHOBKRNSA-N"
"CHEMBL4239085";"";"";"Small molecule";"";"479.62";"7";"17";"4.12";"83.92";"6";"2";"0";"10";"N";"0.53";"3.88";"9.98";"0.67";"0.46";"2";"MOL";"-1";"35";"7";"2";"0";"479.2784";"-0.11";"ZWITTERION";"C28H37N3O4";"O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(O[C@@H]2CCOC2)c1";"RZAGOFCCJINLJO-ROSOWXQZSA-N"
