"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3115054";"";"";"Small molecule";"";"388.81";"1";"1";"2.49";"97.75";"5";"2";"0";"1";"N";"0.73";"3.37";"2.46";"2.35";"-0.68";"2";"MOL";"-1";"27";"7";"2";"0";"388.0826";"0.75";"ACID";"C19H17ClN2O5";"O=C1N[C@H](C(=O)O)Cc2ccc(nc2)OC/C=C/COc2ccc(Cl)c1c2";"FWOZSFGPVXYBNW-PYKQWIPUSA-N"
"CHEMBL3115053";"";"";"Small molecule";"";"389.84";"1";"1";"2.75";"100.55";"5";"3";"0";"1";"N";"0.69";"2.36";"7.08";"0.31";"-0.14";"2";"MOL";"-1";"27";"7";"3";"0";"389.1142";"0.54";"ACID";"C19H20ClN3O4";"O=C1N[C@H](C(=O)O)Cc2cccc(n2)NCCCCOc2ccc(Cl)c1c2";"AUHZUFIZSJRDEH-INIZCTEOSA-N"
"CHEMBL3115065";"";"";"Small molecule";"";"363.80";"1";"1";"2.13";"93.45";"5";"2";"0";"1";"N";"0.81";"3.36";"6.12";"0.44";"-0.79";"2";"MOL";"-1";"25";"7";"2";"0";"363.0986";"0.28";"ACID";"C17H18ClN3O4";"O=C1N[C@@H](C(=O)O)Cc2cn(cn2)CCCCOc2ccc(Cl)c1c2";"CNVZYIOAIFJZCD-OAHLLOKOSA-N"
"CHEMBL3114865";"";"";"Small molecule";"";"389.84";"1";"1";"3.32";"84.86";"4";"2";"0";"1";"N";"0.78";"3.52";"None";"3.45";"0.08";"2";"MOL";"-1";"27";"6";"2";"0";"389.1030";"0.64";"ACID";"C20H20ClNO5";"O=C1N[C@H](C(=O)O)Cc2cccc(c2)OCCCCOc2cccc(Cl)c21";"NLUDZQOAPUIKSG-INIZCTEOSA-N"
"CHEMBL3114875";"";"";"Small molecule";"";"373.38";"1";"1";"2.80";"84.86";"4";"2";"0";"1";"N";"0.80";"3.35";"None";"2.98";"-0.43";"2";"MOL";"-1";"27";"6";"2";"0";"373.1326";"0.81";"ACID";"C20H20FNO5";"O=C1N[C@H](C(=O)O)Cc2cccc(c2)OCCCCOc2ccc1c(F)c2";"DTOUJXKXZBWHJK-SFHVURJKSA-N"
"CHEMBL3115066";"";"";"Small molecule";"";"396.23";"1";"1";"2.56";"93.45";"5";"2";"0";"1";"N";"0.72";"3.29";"6.34";"1.00";"-0.06";"2";"MOL";"-1";"26";"7";"2";"0";"395.0440";"0.28";"ACID";"C17H15Cl2N3O4";"O=C1N[C@H](C(=O)O)Cc2cn(cn2)C/C=C/COc2ccc(Cl)c1c2Cl";"TUEFPOMKBBGSEI-ISUDXETCSA-N"
"CHEMBL3115058";"";"";"Small molecule";"";"364.79";"1";"1";"1.53";"106.34";"6";"2";"0";"1";"N";"0.79";"3.25";"0.57";"1.84";"-1.60";"2";"MOL";"-1";"25";"8";"2";"0";"364.0938";"-0.02";"ACID";"C16H17ClN4O4";"O=C1N[C@H](C(=O)O)Cn2cc(nn2)CCCCOc2ccc(Cl)c1c2";"BZQOVKWCZOREGY-AWEZNQCLSA-N"
"CHEMBL3114869";"";"";"Small molecule";"";"387.82";"1";"1";"3.09";"84.86";"4";"2";"0";"1";"N";"0.73";"3.39";"None";"3.40";"-0.01";"2";"MOL";"-1";"27";"6";"2";"0";"387.0874";"0.90";"ACID";"C20H18ClNO5";"O=C1N[C@H](C(=O)O)Cc2ccc(cc2)OC/C=C/COc2ccc(Cl)c1c2";"CLQFGFMZICVAGP-KROLTMCQSA-N"
"CHEMBL3115055";"";"";"Small molecule";"";"390.82";"1";"1";"2.71";"97.75";"5";"2";"0";"1";"N";"0.78";"3.36";"2.47";"2.36";"-0.64";"2";"MOL";"-1";"27";"7";"2";"0";"390.0982";"0.52";"ACID";"C19H19ClN2O5";"O=C1N[C@H](C(=O)O)Cc2ccc(nc2)OCCCCOc2ccc(Cl)c1c2";"DPBYUKDFQVKXHU-INIZCTEOSA-N"
"CHEMBL3114870";"";"";"Small molecule";"";"389.84";"1";"1";"3.32";"84.86";"4";"2";"0";"1";"N";"0.78";"3.34";"None";"3.45";"0.03";"2";"MOL";"-1";"27";"6";"2";"0";"389.1030";"0.67";"ACID";"C20H20ClNO5";"O=C1N[C@H](C(=O)O)Cc2ccc(cc2)OCCCCOc2ccc(Cl)c1c2";"MVOPMYAHCQTVSN-SFHVURJKSA-N"
"CHEMBL3115068";"";"";"Small molecule";"";"396.23";"1";"1";"2.56";"93.45";"5";"2";"0";"1";"N";"0.72";"3.29";"5.17";"0.82";"-1.16";"2";"MOL";"-1";"26";"7";"2";"0";"395.0440";"0.32";"ACID";"C17H15Cl2N3O4";"O=C1N[C@H](C(=O)O)Cc2ncn(c2Cl)C/C=C/COc2ccc(Cl)c1c2";"QUDCZXQWFLQTLO-YUKKFKLSSA-N"
"CHEMBL3115069";"";"";"Small molecule";"";"375.81";"1";"1";"2.30";"93.45";"5";"2";"0";"1";"N";"0.75";"3.40";"6.36";"0.69";"-0.35";"2";"MOL";"-1";"26";"7";"2";"0";"375.0986";"0.45";"ACID";"C18H18ClN3O4";"O=C1NC(C(=O)O)CCc2cn(cn2)C/C=C/COc2ccc(Cl)c1c2";"ZFSWEKWDTCABOA-OWOJBTEDSA-N"
"CHEMBL3114874";"";"";"Small molecule";"";"371.36";"1";"1";"2.58";"84.86";"4";"2";"0";"1";"N";"0.75";"3.36";"None";"2.93";"-0.48";"2";"MOL";"-1";"27";"6";"2";"0";"371.1169";"1.03";"ACID";"C20H18FNO5";"O=C1N[C@H](C(=O)O)Cc2cccc(c2)OC/C=C/COc2ccc1c(F)c2";"CLCYYBNLZMBPBL-KROLTMCQSA-N"
"CHEMBL3115051";"";"";"Small molecule";"";"422.36";"1";"1";"2.85";"97.75";"5";"2";"0";"1";"N";"0.69";"3.47";"2.00";"2.86";"-0.35";"2";"MOL";"-1";"30";"7";"2";"0";"422.1090";"0.70";"ACID";"C20H17F3N2O5";"O=C1N[C@H](C(=O)O)Cc2cccc(c2)OC/C=C/COc2cc(C(F)(F)F)c1cn2";"QPXAVWXAYAYZMU-PYKQWIPUSA-N"
"CHEMBL3115071";"";"";"Small molecule";"";"375.81";"1";"1";"2.30";"93.45";"5";"2";"0";"1";"N";"0.75";"3.36";"6.11";"0.68";"-0.56";"2";"MOL";"-1";"26";"7";"2";"0";"375.0986";"0.58";"ACID";"C18H18ClN3O4";"O=C1N[C@H](C(=O)O)Cc2cn(cn2)CC/C=C/COc2ccc(Cl)c1c2";"GXWGJFIDBBUABQ-VQRJYJFOSA-N"
"CHEMBL3114876";"";"";"Small molecule";"";"371.36";"1";"1";"2.58";"84.86";"4";"2";"0";"1";"N";"0.75";"3.50";"None";"2.93";"-0.44";"2";"MOL";"-1";"27";"6";"2";"0";"371.1169";"0.88";"ACID";"C20H18FNO5";"O=C1N[C@H](C(=O)O)Cc2cccc(c2)OC/C=C/COc2cccc(F)c21";"ZTHWPJIQTINHPT-PYKQWIPUSA-N"
"CHEMBL3217920";"";"";"Small molecule";"";"453.47";"1";"1";"5.52";"63.24";"3";"1";"1";"6";"N";"0.41";"7.59";"None";"5.71";"5.52";"4";"MOL";"-1";"31";"4";"1";"1";"431.0991";"-1.39";"NEUTRAL";"C25H17FNNaO3S";"O=C(c1ccccc1)c1ccc([N-]S(=O)(=O)c2cccc(-c3ccc(F)cc3)c2)cc1.[Na+]";"NLIPHNPOJFTSAM-UHFFFAOYSA-M"
"CHEMBL3114862";"";"";"Small molecule";"";"387.82";"1";"1";"3.09";"84.86";"4";"2";"0";"1";"N";"0.73";"3.43";"None";"3.40";"0.00";"2";"MOL";"-1";"27";"6";"2";"0";"387.0874";"1.00";"ACID";"C20H18ClNO5";"O=C1N[C@H](C(=O)O)Cc2cccc(c2)OC/C=C/COc2ccc(Cl)c1c2";"PRQVABJPYZFCOM-KROLTMCQSA-N"
"CHEMBL4645996";"";"";"Unknown";"";"520.63";"1";"1";"1.60";"144.91";"6";"4";"1";"9";"N";"0.39";"3.30";"None";"1.37";"-2.06";"2";"MOL";"-1";"35";"10";"4";"1";"520.1450";"-0.85";"ACID";"C23H28N4O6S2";"CC1(C)SCN(S(=O)(=O)c2ccccc2)[C@@H]1C(=O)NC(CNC(=O)NCc1ccccc1)C(=O)O";"XKLHCUGVLCGKKX-MUMRKEEXSA-N"
"CHEMBL3115056";"";"";"Small molecule";"";"410.86";"1";"1";"3.67";"80.56";"4";"2";"0";"1";"N";"0.60";"3.76";"None";"3.88";"0.59";"3";"MOL";"-1";"29";"6";"2";"0";"410.1033";"0.34";"ACID";"C22H19ClN2O4";"O=C1N[C@H](C(=O)O)Cc2cn(c3ccccc23)C/C=C/COc2ccc(Cl)c1c2";"FXUVHANSMHURSV-RTLBZRNLSA-N"
"CHEMBL3115052";"";"";"Small molecule";"";"387.82";"1";"1";"2.52";"100.55";"5";"3";"0";"1";"N";"0.65";"2.37";"7.04";"0.26";"-0.21";"2";"MOL";"-1";"27";"7";"3";"0";"387.0986";"0.86";"ACID";"C19H18ClN3O4";"O=C1N[C@H](C(=O)O)Cc2cccc(n2)NC/C=C/COc2ccc(Cl)c1c2";"NNZXXIHLUGBLFO-PYKQWIPUSA-N"
"CHEMBL3114863";"";"";"Small molecule";"";"389.84";"1";"1";"3.32";"84.86";"4";"2";"0";"1";"N";"0.78";"3.42";"None";"3.45";"0.05";"2";"MOL";"-1";"27";"6";"2";"0";"389.1030";"0.78";"ACID";"C20H20ClNO5";"O=C1N[C@H](C(=O)O)Cc2cccc(c2)OCCCCOc2ccc(Cl)c1c2";"KXYKFCPLPVZYME-SFHVURJKSA-N"
"CHEMBL3114868";"";"";"Small molecule";"";"389.84";"1";"1";"3.32";"84.86";"4";"2";"0";"1";"N";"0.78";"3.44";"None";"3.45";"0.05";"2";"MOL";"-1";"27";"6";"2";"0";"389.1030";"0.56";"ACID";"C20H20ClNO5";"O=C1N[C@H](C(=O)O)Cc2ccc(cc2)OCCCCOc2cccc(Cl)c21";"QJFRIWWRGGAVHB-INIZCTEOSA-N"
"CHEMBL3115049";"";"";"Small molecule";"";"385.42";"1";"1";"2.67";"94.09";"5";"2";"0";"2";"N";"0.83";"3.43";"None";"2.68";"-0.71";"2";"MOL";"-1";"28";"7";"2";"0";"385.1525";"0.93";"ACID";"C21H23NO6";"COc1cccc2c1C(=O)N[C@H](C(=O)O)Cc1cccc(c1)OCCCCO2";"ULDSWDVLXWPZAV-INIZCTEOSA-N"
"CHEMBL3114866";"";"";"Small molecule";"";"389.84";"1";"1";"3.32";"84.86";"4";"2";"0";"1";"N";"0.78";"3.50";"None";"3.45";"0.07";"2";"MOL";"-1";"27";"6";"2";"0";"389.1030";"0.16";"ACID";"C20H20ClNO5";"O=C1NC(C(=O)O)Cc2ccccc2OCCCCOc2ccc(Cl)c1c2";"PDACXFQBPUKEST-UHFFFAOYSA-N"
"CHEMBL3114872";"";"";"Small molecule";"";"369.42";"1";"1";"2.97";"84.86";"4";"2";"0";"1";"N";"0.81";"3.51";"None";"3.35";"-0.02";"2";"MOL";"-1";"27";"6";"2";"0";"369.1576";"0.93";"ACID";"C21H23NO5";"Cc1ccc2cc1C(=O)N[C@H](C(=O)O)Cc1cccc(c1)OCCCCO2";"CTVYHQCWCNHILX-IBGZPJMESA-N"
"CHEMBL3319236";"GLPG-0187";"GLPG-0187|GLPG0187";"Small molecule";"1.0";"595.73";"9";"14";"3.08";"158.67";"10";"4";"1";"10";"N";"0.27";"2.70";"8.91";"1.00";"0.80";"3";"MOL";"0";"42";"12";"4";"2";"595.2577";"-0.94";"ZWITTERION";"C29H37N7O5S";"COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1";"CXHCNOMGODVIKB-VWLOTQADSA-N"
"CHEMBL3115061";"";"";"Small molecule";"";"398.25";"16";"23";"1.91";"93.45";"5";"2";"0";"1";"N";"0.76";"3.34";"6.34";"0.40";"-0.66";"2";"MOL";"-1";"25";"7";"2";"0";"361.0829";"0.51";"ACID";"C17H17Cl2N3O4";"Cl.O=C1N[C@H](C(=O)O)Cc2cn(cn2)C/C=C/COc2ccc(Cl)c1c2";"HTGQYRRHOSKREA-NLWFPOLBSA-N"
