"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4249629";"";"";"Small molecule";"";"487.65";"9";"14";"4.96";"94.14";"5";"3";"0";"9";"N";"0.39";"4.06";"10.40";"0.64";"0.31";"3";"MOL";"-1";"36";"7";"3";"0";"487.2947";"-0.38";"ZWITTERION";"C29H37N5O2";"Cc1nc(C)c(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)[nH]1";"LXKNMILYYJXXKE-PXDATVDWSA-N"
"CHEMBL4246089";"";"";"Small molecule";"";"524.11";"8";"33";"4.76";"83.28";"6";"2";"0";"9";"N";"0.45";"4.02";"10.26";"1.35";"1.13";"3";"MOL";"-1";"36";"7";"2";"0";"487.2947";"-1.00";"ZWITTERION";"C29H38ClN5O2";"Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1.Cl";"GCZLVFRSWWTRPH-DYNCTKRQSA-N"
"CHEMBL3356164";"";"";"Small molecule";"";"399.47";"5";"5";"3.62";"91.32";"4";"3";"0";"9";"N";"0.56";"4.25";"7.52";"1.05";"0.83";"2";"MOL";"-1";"29";"6";"3";"0";"399.1958";"-0.47";"ACID";"C22H26FN3O3";"O=C(O)CC(NC(=O)CCCCc1ccc2c(n1)NCCC2)c1ccc(F)cc1";"HCCLOZIGOHDHLA-UHFFFAOYSA-N"
"CHEMBL4584080";"";"";"Unknown";"";"962.12";"3";"3";"-3.62";"372.62";"12";"12";"3";"10";"N";"0.06";"4.04";"11.39";"-6.08";"-6.08";"0";"MOL";"-1";"68";"25";"13";"3";"961.5345";"0.77";"ZWITTERION";"C43H71N13O12";"CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC1=O";"YFLVCJWCLMDJDD-NGUNKWLVSA-N"
"CHEMBL4648191";"";"";"Unknown";"";"730.77";"7";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"616.2789";"None";"None";"C29H41F3N8O9Si";"C[Si]1(C)C[C@@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc3ccccc3)C(=O)N2C1.O=C(O)C(F)(F)F";"PGOCUMIEUZYJSO-GSWLFNFOSA-N"
"CHEMBL4246111";"";"";"Small molecule";"";"460.58";"9";"14";"3.53";"96.17";"7";"2";"0";"9";"N";"0.50";"3.88";"10.27";"-0.26";"-0.48";"3";"MOL";"-1";"34";"8";"2";"0";"460.2587";"-0.71";"ZWITTERION";"C26H32N6O2";"O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cnnc2)c1";"ZHKXSTJFXIMBBI-DENIHFKCSA-N"
"CHEMBL4756339";"";"";"Unknown";"";"793.90";"8";"8";"0.53";"282.08";"9";"9";"2";"15";"N";"0.09";"3.03";"8.99";"-1.94";"-1.95";"2";"MOL";"-1";"56";"18";"10";"3";"793.3217";"-1.19";"ZWITTERION";"C37H47N9O9S";"N=C(N)Nc1cc(NC(=O)CNC(=O)C23CC4CC(CC(C4)C2)C3)cc(C(=O)NCC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1";"SQTQEWRATPPDHW-QRFGUKROSA-N"
"CHEMBL4741135";"";"";"Unknown";"";"821.96";"8";"8";"1.45";"282.08";"9";"9";"2";"17";"N";"0.08";"3.03";"9.04";"-1.66";"-1.67";"2";"MOL";"-1";"58";"18";"10";"3";"821.3530";"-1.14";"ZWITTERION";"C39H51N9O9S";"N=C(N)Nc1cc(NC(=O)CCCC(=O)NC23CC4CC(CC(C4)C2)C3)cc(C(=O)NCC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1";"GFTVRPWYQDITLC-MVBWARRXSA-N"
"CHEMBL4794201";"";"";"Unknown";"";"835.98";"8";"8";"1.70";"282.08";"9";"9";"2";"18";"N";"0.06";"3.03";"9.03";"-0.97";"-0.98";"2";"MOL";"-1";"59";"18";"10";"3";"835.3687";"-1.13";"ZWITTERION";"C40H53N9O9S";"N=C(N)Nc1cc(NC(=O)CCCCNC(=O)C23CC4CC(CC(C4)C2)C3)cc(C(=O)NCC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1";"PCEMPIMHMWVATP-OONSMZQZSA-N"
"CHEMBL3952235";"";"";"Small molecule";"";"572.69";"5";"6";"1.63";"194.78";"6";"6";"2";"13";"N";"0.12";"3.24";"12.04";"-0.01";"-0.01";"2";"MOL";"-1";"40";"12";"7";"3";"572.2417";"-1.00";"ZWITTERION";"C27H36N6O6S";"N=C(N)NCCCCC(=O)Nc1ccc(C[C@H](NC(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1";"VTJZZOUBHILYBS-GOTSBHOMSA-N"
"CHEMBL3892042";"";"";"Small molecule";"";"558.66";"6";"10";"1.24";"194.78";"6";"6";"2";"13";"N";"0.12";"3.18";"12.03";"-0.45";"-0.45";"2";"MOL";"-1";"39";"12";"7";"3";"558.2261";"-1.02";"ZWITTERION";"C26H34N6O6S";"N=C(N)NCCCCC(=O)Nc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1";"BLLLAUHTNAVSQR-VXKWHMMOSA-N"
"CHEMBL4535143";"";"";"Unknown";"";"865.05";"3";"3";"-2.66";"340.44";"11";"11";"3";"14";"N";"0.05";"4.11";"11.44";"-5.36";"-7.79";"0";"MOL";"-1";"61";"22";"13";"3";"864.5181";"1.02";"ZWITTERION";"C39H68N12O10";"CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O";"IYESGKSMWJOJAX-VJSPYQHWSA-N"
"CHEMBL4520646";"";"";"Unknown";"";"819.96";"3";"3";"-2.63";"314.42";"10";"10";"2";"10";"N";"0.06";"4.04";"11.40";"-4.93";"-4.93";"0";"MOL";"-1";"58";"21";"11";"3";"819.4603";"1.16";"ZWITTERION";"C37H61N11O10";"CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O";"LDSSCYPSBICUEF-JZOPVCQYSA-N"
"CHEMBL4793182";"";"";"Unknown";"";"719.80";"6";"6";"-0.15";"269.72";"8";"10";"2";"11";"N";"0.07";"3.98";"12.82";"-2.32";"-2.32";"3";"MOL";"-1";"52";"17";"11";"3";"719.3391";"0.88";"ZWITTERION";"C35H45N9O8";"COc1ccc(-c2cccc3c(C[C@H]4NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC4=O)c[nH]c23)cc1";"FUBVRQRCBDJFQQ-BVXNIFABSA-N"
"CHEMBL4790959";"";"";"Unknown";"";"704.79";"6";"6";"-0.58";"286.51";"8";"11";"2";"10";"N";"0.06";"3.75";"12.76";"-2.99";"-2.99";"3";"MOL";"-1";"51";"17";"13";"3";"704.3394";"0.89";"ZWITTERION";"C34H44N10O7";"CC(C)[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3c(-c4cccc(N)c4)cccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O";"WAJIHESGSSDZLV-GIBNYFNHSA-N"
"CHEMBL3356172";"";"";"Small molecule";"";"406.49";"5";"5";"3.36";"115.11";"5";"3";"0";"9";"N";"0.55";"3.01";"7.52";"0.74";"0.51";"2";"MOL";"-1";"30";"7";"3";"0";"406.2005";"-0.58";"ACID";"C23H26N4O3";"N#Cc1cccc(C(CC(=O)O)NC(=O)CCCCc2ccc3c(n2)NCCC3)c1";"CCHDZAZXCIHJMH-UHFFFAOYSA-N"
"CHEMBL3356160";"";"";"Small molecule";"";"399.47";"6";"10";"3.62";"91.32";"4";"3";"0";"9";"N";"0.56";"4.25";"7.52";"1.05";"0.83";"2";"MOL";"-1";"29";"6";"3";"0";"399.1958";"-0.54";"ACID";"C22H26FN3O3";"O=C(O)CC(NC(=O)CCCCc1ccc2c(n1)NCCC2)c1cccc(F)c1";"HTVBJLAHDXBYNO-UHFFFAOYSA-N"
"CHEMBL4237868";"";"";"Small molecule";"";"488.64";"8";"13";"4.15";"96.17";"7";"2";"0";"9";"N";"0.47";"3.80";"10.25";"0.91";"0.68";"3";"MOL";"-1";"36";"8";"2";"0";"488.2900";"-0.82";"ZWITTERION";"C28H36N6O2";"Cc1nc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1";"JWYJAXVOVLDVAL-ZJSXRUAMSA-N"
"CHEMBL4237919";"";"";"Small molecule";"";"474.61";"8";"13";"3.84";"96.17";"7";"2";"0";"9";"N";"0.49";"3.95";"10.28";"-0.14";"-0.36";"3";"MOL";"-1";"35";"8";"2";"0";"474.2743";"-0.71";"ZWITTERION";"C27H34N6O2";"Cc1nncn1-c1cccc([C@H](CC(=O)O)CN2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1";"DRMIWPCMCBXOEN-NFBKMPQASA-N"
"CHEMBL3356176";"";"";"Small molecule";"";"465.47";"5";"5";"4.38";"100.55";"5";"3";"0";"10";"N";"0.45";"4.25";"7.52";"2.34";"2.12";"2";"MOL";"-1";"33";"7";"3";"0";"465.1875";"-0.48";"ACID";"C23H26F3N3O4";"O=C(O)CC(NC(=O)CCCCc1ccc2c(n1)NCCC2)c1cccc(OC(F)(F)F)c1";"SBBQXRAHGMRHHD-UHFFFAOYSA-N"
"CHEMBL4243367";"";"";"Small molecule";"";"473.62";"9";"14";"4.45";"83.28";"6";"2";"0";"9";"N";"0.48";"4.05";"10.26";"1.22";"1.00";"3";"MOL";"-1";"35";"7";"2";"0";"473.2791";"-0.89";"ZWITTERION";"C28H35N5O2";"Cc1ccnn1-c1cccc([C@H](CC(=O)O)CN2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1";"SFSRFYDTGQPIJA-ZJSXRUAMSA-N"
"CHEMBL3356180";"";"";"Small molecule";"";"409.53";"5";"5";"4.10";"91.32";"4";"3";"0";"9";"N";"0.54";"4.63";"7.52";"1.98";"1.75";"2";"MOL";"-1";"30";"6";"3";"0";"409.2365";"-0.34";"ACID";"C24H31N3O3";"Cc1ccc(C(CC(=O)O)NC(=O)CCCCc2ccc3c(n2)NCCC3)cc1C";"IUQPRHFUTQDNBT-UHFFFAOYSA-N"
"CHEMBL3319237";"";"";"Small molecule";"";"590.48";"11";"16";"2.25";"172.38";"8";"7";"2";"8";"N";"0.25";"3.60";"8.29";"0.48";"0.43";"2";"MOL";"-1";"38";"11";"7";"3";"589.1536";"-0.47";"ACID";"C26H32BrN5O6";"CC(C)(C)c1cc(Br)cc([C@H](CC(=O)O)NC(=O)CNC(=O)c2cc(O)cc(NC3=NCC(O)CN3)c2)c1";"YDHAGPCZRFQPOI-NRFANRHFSA-N"
"CHEMBL4536436";"";"";"Unknown";"";"835.96";"3";"3";"-3.66";"334.65";"11";"11";"3";"11";"N";"0.05";"4.04";"11.84";"-6.05";"-6.05";"0";"MOL";"-1";"59";"22";"12";"3";"835.4552";"0.86";"ZWITTERION";"C37H61N11O11";"CC(C)C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O";"CTIBSOFYGIAEHU-FAFIDUEOSA-N"
"CHEMBL4538060";"";"";"Unknown";"";"884.05";"3";"3";"-1.55";"314.42";"10";"10";"2";"12";"N";"0.06";"4.04";"11.43";"-3.40";"-3.40";"1";"MOL";"-1";"63";"21";"11";"3";"883.4916";"0.98";"ZWITTERION";"C42H65N11O10";"CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O";"LWVBUNTVBHUROG-VFCRNDNNSA-N"
"CHEMBL4573106";"";"";"Unknown";"";"888.00";"2";"2";"-2.23";"314.42";"10";"10";"2";"10";"N";"0.07";"3.92";"11.39";"-4.20";"-4.20";"2";"MOL";"-1";"64";"21";"11";"3";"887.4290";"0.78";"ZWITTERION";"C43H57N11O10";"C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC1=O";"IMQMGILIPADZIT-ZRVAWKPXSA-N"
"CHEMBL3356155";"";"";"Small molecule";"";"381.48";"6";"9";"3.48";"91.32";"4";"3";"0";"9";"N";"0.58";"4.48";"7.52";"0.93";"0.71";"2";"MOL";"-1";"28";"6";"3";"0";"381.2052";"-0.22";"ACID";"C22H27N3O3";"O=C(O)CC(NC(=O)CCCCc1ccc2c(n1)NCCC2)c1ccccc1";"DCQCDEPHHWZADO-UHFFFAOYSA-N"
"CHEMBL3356185";"";"";"Small molecule";"";"483.92";"5";"15";"5.16";"91.32";"4";"3";"1";"9";"N";"0.43";"4.06";"7.52";"2.38";"2.16";"2";"MOL";"-1";"33";"6";"3";"1";"483.1537";"-0.59";"ACID";"C23H25ClF3N3O3";"O=C(O)CC(NC(=O)CCCCc1ccc2c(n1)NCCC2)c1ccc(Cl)c(C(F)(F)F)c1";"WKUJBINSWXARAG-UHFFFAOYSA-N"
"CHEMBL4444880";"";"";"Unknown";"";"1649.57";"7";"20";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"None";"None";"1657.6463";"None";"None";"C64H109GaN19O22P3";"";""
"CHEMBL4476257";"";"";"Unknown";"";"898.03";"2";"2";"-2.68";"334.65";"11";"11";"3";"11";"N";"0.06";"4.07";"11.41";"-4.66";"-4.66";"1";"MOL";"-1";"64";"22";"12";"3";"897.4709";"0.93";"ZWITTERION";"C42H63N11O11";"CC(C)C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]([C@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C1=O";"HFAIJFBXLXWVSM-TYAVHPNRSA-N"
"CHEMBL4531123";"";"";"Unknown";"";"962.12";"2";"2";"-3.62";"372.62";"12";"12";"3";"10";"N";"0.06";"4.06";"11.38";"-6.08";"-6.08";"0";"MOL";"-1";"68";"25";"13";"3";"961.5345";"0.77";"ZWITTERION";"C43H71N13O12";"CC(C)C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC1=O";"AGSIQECJWFDEAR-NGUNKWLVSA-N"
"CHEMBL4749110";"";"";"Unknown";"";"807.93";"8";"8";"0.92";"282.08";"9";"9";"2";"16";"N";"0.08";"3.03";"9.03";"-1.70";"-1.71";"2";"MOL";"-1";"57";"18";"10";"3";"807.3374";"-1.23";"ZWITTERION";"C38H49N9O9S";"N=C(N)Nc1cc(NC(=O)CCNC(=O)C23CC4CC(CC(C4)C2)C3)cc(C(=O)NCC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1";"SAFQBUKUEAMDGO-GAQHEQIDSA-N"
"CHEMBL2332369";"";"";"Protein";"";"1076.18";"8";"11";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"-1";"None";"None";"None";"None";"1075.5622";"None";"None";"C43H77N15O17";"CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)O)[C@@H](C)O";"OVWLEYOBFMGNDC-KTTVMVHHSA-N"
"CHEMBL4795994";"";"";"Unknown";"";"789.89";"6";"6";"2.15";"260.49";"7";"10";"2";"10";"N";"0.04";"3.97";"11.85";"-0.18";"-0.18";"5";"MOL";"-1";"58";"16";"11";"3";"789.3598";"0.83";"ZWITTERION";"C42H47N9O7";"CC(C)[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3c(-c4c5ccccc5cc5ccccc45)cccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O";"AKXRNGZFXODFCT-RJISQBBCSA-N"
"CHEMBL3356163";"";"";"Small molecule";"";"411.50";"6";"9";"3.49";"100.55";"5";"3";"0";"10";"N";"0.52";"4.25";"7.52";"0.75";"0.53";"2";"MOL";"-1";"30";"7";"3";"0";"411.2158";"-0.27";"ACID";"C23H29N3O4";"COc1cccc(C(CC(=O)O)NC(=O)CCCCc2ccc3c(n2)NCCC3)c1";"UNCCZOQBJPENMD-UHFFFAOYSA-N"
