DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D0023M,O=C1c2c(F)cccc2CN1[C@H]1CCN(C(=O)C2(Cc3ccccc3F)CCS(=O)(=O)CC2)C1,488.556,3.008,4,0,74.76,4,5
D0023N,O=C(CC1(c2cccc(Cl)c2)CCC1)N1CCCC(N2Cc3ccccc3NS2(=O)=O)C1,474.026,4.167,3,1,69.72,4,5
D0023O,O=C(N1CCCC(c2c[nH]c3ccc(F)cc23)C1)C1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1,503.039,4.589,3,1,70.24,4,5
D0023P,O=C(N1CCCC(c2c[nH]c3cc(F)ccc23)C1)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,486.584,4.128,3,1,70.24,4,5
D0023Q,O=C1c2cccc(F)c2CN1C1CCCN(C(=O)C2(Cc3ccccc3)CCS(=O)(=O)CC2)C1,484.593,3.205,4,0,74.76,4,5
D0023R,O=C(N1CCCC(c2c[nH]c3cccc(F)c23)C1)C1(c2cccc(Br)c2)CCC1,455.371,5.845,1,1,36.1,3,5
D0023S,O=C1c2ccc(F)cc2CN1CC1CCN(C(=O)C2(Cc3cccc(Cl)c3)CCNCC2)CC1,484.015,3.886,3,1,52.65,5,5
D0023T,O=C1c2cc(F)ccc2CN1[C@H]1CCN(C(=O)C2(Cc3ccc(Cl)cc3)CCS(=O)(=O)CC2)C1,505.011,3.469,4,0,74.76,4,5
D0023U,COc1ccc(C2=NC3(CCN(C(=O)C4(Cc5ccc(Cl)cc5)CCNCC4)CC3)C(=O)N2)cc1,495.023,3.074,5,2,83.03,5,5
D0023V,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)NCc1cccc(N2CCCCCC2=O)c1,478.568,3.006,5,1,76.46,6,5
D0023W,O=C(Nc1ccccc1NCC1CCNCC1)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,473.614,3.037,5,3,87.3,7,4
D0023X,CC(C)(CC(=O)N1CCCC(c2c[nH]c3cc(F)ccc23)C1)c1ccc(Br)cc1,457.387,5.777,1,1,36.1,4,4
D0023Y,COc1ccc(C2=NC3(CCN(C(=O)C4(Cc5ccc(F)cc5)CCOCC4)CC3)C(=O)N2)cc1,479.552,2.809,5,1,80.23,5,5
D0023Z,O=C(N1CCC2(CC1)OCc1c(Cl)cccc12)C1(Cc2ccc(Cl)cc2)CCNCC1,459.417,4.066,3,1,41.57,3,5
D00240,O=C(CC1(c2ccc(Br)cc2)CCC1)NCC1CCN(C(=O)c2cccnc2)CC1,470.411,4.196,3,1,62.3,6,4
D00241,NCC1(c2cccc(Cl)c2)CCN(C(=O)C2(Cc3cccc(Cl)c3)CCS(=O)(=O)CC2)CC1,509.499,3.944,4,1,80.47,5,4
D00242,O=C(NCc1ccccc1F)N[C@@H]1CCN(C(=O)C2(Cc3ccccc3F)CCNCC2)C1,456.537,2.675,3,3,73.47,6,4
D00243,Cc1ccccc1C1(CC(=O)N2CCC3(CC2)Cc2c(F)cccc2NC3=O)CCNCC1,449.57,2.812,3,2,61.44,3,5
D00244,O=C(N1CCC(c2c[nH]c3cc(F)ccc23)CC1)C1(Cc2cccc(Cl)c2)CCNCC1,453.989,4.453,2,2,48.13,4,5
D00245,O=C(Cn1c(C2CCC2)nc2ccc(F)cc21)NC1(Cc2cccc(Cl)c2)CCOCC1,455.961,4.802,4,1,56.15,6,5
D00246,O=C(CC1(c2ccc(Cl)cc2)CCC1)N1CCCC(N2Cc3ccccc3NS2(=O)=O)C1,474.026,4.167,3,1,69.72,4,5
D00247,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)N1CCCC(N2Cc3ccccc3C2=O)C1,476.552,2.938,5,0,67.67,4,6
D00248,COc1ccc(C2(CN)CCN(C(=O)C3(c4ccccc4Br)CCOCC3)CC2)cc1,487.438,3.734,4,1,64.79,5,4
D00249,COc1ccc(C2(CC(=O)N3CCCC(N4Cc5cc(F)ccc5C4=O)C3)CCOCC2)cc1,466.553,3.18,4,0,59.08,5,5
D0024A,O=C(N[C@H]1CCN(c2ncnc3ccccc23)C1)C1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1,499.036,4.05,6,1,92.26,5,5
D0024B,O=C(N1CCCC(c2c[nH]c3ccc(F)cc23)C1)C1(Cc2cccc(Cl)c2)CCS(=O)(=O)CC1,503.039,4.589,3,1,70.24,4,5
D0024C,COc1ccc(CC2(C(=O)N3CC(N4Cc5ccccc5NS4(=O)=O)C3)CCNCC2)cc1,470.595,1.367,5,2,90.98,5,5
D009A8,COc1cccnc1C(C)(C)C(=O)N1CCC(NC(=O)Nc2ccc(Br)cc2)CC1,475.387,3.104,4,2,83.56,5,3
D0024D,COc1cccc(CC2(C(=O)N3CCCC(c4c[nH]c5ccc(F)cc45)C3)CCNCC2)c1,449.57,3.746,3,2,57.36,5,5
D0024E,O=C(N1CC[C@@H](Nc2ncnc3ccccc23)C1)C1(Cc2ccc(Cl)cc2)CCNCC1,449.986,3.373,5,2,70.15,5,5
D0024F,O=C(CC1(c2cccc(Cl)c2)CCOCC1)N1CCCC(N2Cc3ccccc3NC2=O)C1,467.997,3.215,3,1,61.88,4,5
D0024G,O=C(C1CCCN(c2ncnc3ccccc23)C1)N1CCC(c2c[nH]c3cc(F)ccc23)CC1,457.553,4.502,4,1,65.12,3,6
D0024H,COc1ccc(CC2(C(=O)N3CCC(CN)(Cc4ccc(Cl)cc4)CC3)CCS(=O)(=O)CC2)cc1,519.107,3.793,5,1,89.7,7,4
D0024I,NCC1(c2ccc(Cl)cc2)CCN(C(=O)c2cccc(C(=O)N3CCC(N)CC3)c2)CC1,455.002,2.751,4,2,92.66,4,4
D0024J,O=C1c2cc(F)ccc2CN1[C@H]1CC[C@H](NC(=O)C2(Cc3ccc(Cl)cc3)CCS(=O)(=O)CC2)CC1,533.065,4.438,4,1,83.55,5,5
D0024K,O=C(NC1CCCN(C(=O)c2cccn3c(C4CCOCC4)nnc23)C1)c1ccccc1F,451.502,4.495,6,1,88.83,4,5
D0024L,O=C(CC1(c2ccc(Br)cc2)CCC1)Nc1ccc(OC2CCNCC2)c(F)c1,461.375,5.15,3,2,50.36,6,4
D0024M,O=C(C1CCCN(c2ncnc3ccccc23)C1)N1CCCC(N2Cc3ccccc3NC2=O)C1,470.577,3.068,5,1,81.67,3,6
D0024N,CN1CCN(c2cncc(C(=O)NCC3(c4cccc(Br)c4)CCOCC3)c2)CC1,473.415,2.777,5,1,57.7,5,4
D0024O,O=C(Cn1c(C2CCOCC2)nc2c(F)cccc21)N1CCCC(N2Cc3ccccc3NS2(=O)=O)C1,527.622,2.198,6,1,96.77,4,6
D0024P,O=C1c2ccc(F)cc2CN1[C@@H]1CCN(C(=O)C2(Cc3ccccc3F)CCS(=O)(=O)CC2)C1,488.556,3.008,4,0,74.76,4,5
D0024Q,COc1ccc(CC2(C(=O)N3CCC4(CC3)N=C(c3ccc(OC)cc3)NC4=O)CCS(=O)(=O)CC2)cc1,539.654,2.503,7,1,114.37,6,5
D0024R,O=C(CC1(c2ccc(Br)cc2)CCC1)N1CCCC(N2Cc3ccccc3NS2(=O)=O)C1,518.477,4.343,3,1,69.72,4,5
D0024S,O=C(NCc1ccnc(OCC2CCOCC2)n1)c1cnn(Cc2ccccc2Br)c1,486.37,3.125,7,1,91.16,8,4
D0024T,O=C(Cn1c(C2CCOCC2)nc2c(F)cccc21)NC(CC1CCC1)c1ccc(F)cc1,453.533,5.267,4,1,56.15,7,5
D0024U,CN1CCN(c2cccc(NC(=O)C3(Cc4ccccc4F)CCS(=O)(=O)CC3)c2)CC1,459.587,3.011,5,1,69.72,5,4
D0024V,COc1cccc(CC2(CN)CCN(C(=O)C3(Cc4ccccc4Cl)CCS(=O)(=O)CC3)CC2)c1,519.107,3.793,5,1,89.7,7,4
D0024W,O=C(NC1CCN(C(=O)Cn2c(C3CCC3)nc3ccc(F)cc32)CC1)c1ccccc1Br,513.411,4.665,4,1,67.23,5,5
D0024X,NCC1(Cc2cccc(Cl)c2)CCN(C(=O)c2ccc(C(=O)NC3CCNCC3)cc2)CC1,469.029,3.555,4,3,87.46,6,4
D0024Y,O=C1c2ccc(F)cc2CN1[C@H]1CC[C@H](NC(=O)C2(CC3CC3)CCS(=O)(=O)CC2)CC1,462.587,3.677,4,1,83.55,5,5
D0024Z,O=C(NC(CC1CCC1)c1ccccc1F)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,461.574,5.534,3,1,63.24,7,4
D00250,O=C(CC1(c2cccc(Br)c2)CCC1)N1CCCC(N2Cc3cc(F)ccc3C2=O)C1,485.397,5.244,2,0,40.62,4,5
D00251,O=C(c1cccn2c(C3CCOCC3)nnc12)N1CCCC(N2Cc3ccc(F)cc3C2=O)C1,463.513,4.325,6,0,80.04,3,6
D00252,CC(C)(CC(=O)NC1(Cc2ccc(Cl)cc2)CCOCC1)c1cccc(Br)c1,464.831,5.959,2,1,38.33,6,3
D00253,COc1ccc(C2=NC3(CCN(C(=O)C4CCCN(c5ncnc6ccccc56)C4)CC3)C(=O)N2)cc1,498.587,3.123,7,1,100.02,4,6
D00254,NC1CCN(C(=O)c2cccc(C(=O)N3CCC4(CC3)OCc3ccc(Cl)cc34)c2)CC1,453.97,3.009,4,1,75.87,2,5
D00255,NC1CCN(C(=O)c2cccc(C(=O)N3CCCC(N4Cc5ccc(F)cc5C4=O)C3)c2)CC1,464.541,2.634,4,1,86.95,3,5
D00256,O=C(Cn1c(C2CCOCC2)nc2cccc(F)c21)NC1CCN(CC2CCCCC2)CC1,456.606,4.047,5,1,59.39,6,5
D00257,O=C(CC1(c2ccc(Br)cc2)CCC1)N[C@@H]1CCN(c2ncnc3ccccc23)C1,465.395,5.467,4,1,58.12,5,5
D00258,COc1ccc(C2=NC3(CCN(C(=O)c4ccn5c(C(C)(C)C)nnc5c4)CC3)C(=O)N2)cc1,460.538,4.439,7,1,101.19,3,5
D00259,COc1cccc(CC2(C(=O)NCc3cncn3C3CCOCC3)CCS(=O)(=O)CC2)c1,461.584,1.544,7,1,99.52,7,4
D0025A,O=C(NCc1ccnc(N2CCS(=O)(=O)CC2)c1)C1(Cc2ccccc2F)CCOCC1,461.559,2.588,6,1,88.6,6,4
D0025B,COc1ccc(CC2(C(=O)Nc3c(F)cccc3N[C@H]3CC[C@H](O)CC3)CCNCC2)cc1,455.574,3.051,5,4,82.62,7,4
D0025C,Cc1nc2cccc(F)c2n1CC(=O)NC1(Cc2ccccc2Cl)CCS(=O)(=O)CC1,463.962,3.967,5,1,81.06,5,4
D0025D,O=C(NC1CCNCC1)c1ccc(C(=O)N2CCCC(N3Cc4ccc(F)cc4C3=O)C2)cc1,464.541,2.882,4,2,81.75,4,5
D0025E,COc1ccccc1C1=NC2(CCN(C(=O)c3ccc(C(=O)N4CCC(N)CC4)cc3)CC2)C(=O)N1,489.576,2.017,6,2,117.33,4,5
D0025F,COc1ccccc1C1(CC(=O)Nc2cc(C)nn2Cc2ccc(Br)cc2)CCNCC1,497.437,4.413,5,2,68.18,7,4
D00BN6,Cc1cc(NC(=O)C2(CC3CC3)CCS(=O)(=O)CC2)n(-c2ccccc2Br)n1,466.401,4.351,5,1,81.06,5,4
D0025G,O=C(CC1(c2ccccc2F)CCNCC1)N1CCCC(N2Cc3ccccc3NS2(=O)=O)C1,486.613,2.329,4,2,81.75,4,5
D0025H,O=C(CC1(c2ccc(Cl)cc2)CCNCC1)N[C@H]1CC[C@H](N2Cc3ccc(F)cc3C2=O)CC1,484.015,4.302,3,2,61.44,5,5
D0025I,COc1ccc(CC2(CNC(=O)C3(Cc4ccccc4Br)CCOCC3)CCC2)cc1,486.45,5.232,3,1,47.56,8,4
D0025J,O=C(NCC1(Cc2cccc(Cl)c2)CCNCC1)C1(Cc2ccc(F)cc2)CCS(=O)(=O)CC1,507.071,4.287,4,2,75.27,7,4
D0025K,O=C(N1CCC2(CC1)COc1cc(Cl)ccc12)C1(Cc2cccc(Cl)c2)CCNCC1,459.417,4.289,3,1,41.57,3,5
D0025L,COc1ccc(C2(CC(=O)Nc3cnc4cc(C5CCOCC5)nn4c3)CCNCC2)cc1,449.555,1.371,7,2,89.78,6,5
D0025M,CC1(C)CC(=O)Nc2c(NC(=O)CC3(c4cccc(Br)c4)CCNCC3)cccc21,470.411,3.386,3,3,70.23,4,4
D0025N,NCC1(Cc2cccc(Cl)c2)CCN(C(=O)CC2(c3ccccc3Cl)CCOCC2)CC1,475.46,4.56,3,1,55.56,6,4
D0025O,O=C(NCC1(c2ccccc2Br)CCOCC1)c1cnc2c(C3CC3)cnn2c1,455.356,3.383,5,1,68.52,5,5
D0025P,O=C(CC1(c2ccc(Br)cc2)CCNCC1)N[C@H]1CC[C@H](N2Cc3ccc(F)cc3C2=O)CC1,528.466,4.478,3,2,61.44,5,5
D0025Q,NC1CCN(C(=O)c2cccc(C(=O)N3CCC4(CC3)C(=O)Nc3cc(Cl)ccc34)c2)CC1,466.969,2.662,4,2,95.74,2,5
D0025R,O=C(CC1(c2ccc(Cl)cc2)CCNCC1)N1CCC2(CC1)OCc1ccc(Cl)cc12,459.417,4.066,3,1,41.57,3,5
D0025S,CC(C)CC(NC(=O)CC1(c2cccc(Br)c2)CCNCC1)c1ccccc1F,461.419,5.806,2,2,41.13,7,3
D0027U,CN1CCC(COc2ccc(NC(=O)CC(C)(C)c3cccc(Br)c3)cc2)CC1,459.428,5.194,3,1,41.57,7,3
D0025T,O=C(CC1(c2ccc(Br)cc2)CCNCC1)N1CCC2(CC1)Cc1cccc(F)c1NC2=O,514.439,3.173,3,2,61.44,3,5
D0025U,O=C(CC1(c2cccc(Br)c2)CCNCC1)Nc1ccccc1OC1CCCC1,457.412,4.714,3,2,50.36,6,4
D0025V,NC1CCN(C(=O)c2cccc(C(=O)N3CCCC(N4Cc5c(F)cccc5C4=O)C3)c2)CC1,464.541,2.634,4,1,86.95,3,5
D0025W,NCC1(Cc2ccc(F)cc2)CCN(C(=O)c2ccc(C(=O)N3CCC(N)CC3)cc2)CC1,452.574,2.846,4,2,92.66,5,4
D0025X,Cc1cccc(C2(CC(=O)N3CCC4(CC3)Cc3c(F)cccc3NC4=O)CCNCC2)c1,449.57,2.812,3,2,61.44,3,5
D0025Y,NCC1(c2ccc(Cl)cc2)CCN(C(=O)CC2(c3ccc(Br)cc3)CCOCC2)CC1,505.884,4.18,3,1,55.56,5,4
D0025Z,NCC1(c2ccccc2Cl)CCN(C(=O)C2(Cc3ccccc3Cl)CCNCC2)CC1,460.449,3.808,3,2,58.36,5,4
D00260,Cc1cnc(NC2CCN(C(=O)CC3(c4cccc(Br)c4)CCOCC3)CC2)nc1,473.415,2.974,5,1,67.35,5,4
D00261,O=C(CC1(c2cccc(Br)c2)CCC1)NC1(Cc2cccc(Cl)c2)CCNCC1,475.858,5.992,2,2,41.13,6,4
D00262,NC1CCN(C(=O)c2ccccc2C(=O)NC2(Cc3ccc(Cl)cc3)CCOCC2)CC1,455.986,3.578,4,2,84.66,5,4
D00263,COc1ccc(-n2nc(C)cc2C(=O)N2CCC(CN)(Cc3ccccc3Cl)CC2)cc1,452.986,4.243,5,1,73.38,6,4
D00264,O=C(N1CCC(c2c[nH]c3cccc(F)c23)C1)C1(c2cccc(Br)c2)CCOCC1,471.37,4.728,2,1,45.33,3,5
D00265,O=C(NC1CCCN(C(=O)C2(Cc3ccccc3F)CCS(=O)(=O)CC2)C1)c1ccccc1F,490.572,3.536,4,1,83.55,5,4
D00266,CC(C)(C)CN[C@H]1CC[C@H](NC(=O)CC2(c3ccc(Br)cc3)CCOCC2)CC1,465.476,4.553,3,2,50.36,6,3
D00267,O=C(NCC1(Cc2cccc(Br)c2)CCOCC1)c1cc(NCC2CCC2)ncn1,473.415,4.09,5,2,76.14,8,4
D00268,O=C1Nc2cccc(F)c2CC12CCN(C(=O)C1(Cc3cccc(Cl)c3)CCNCC1)CC2,469.988,2.997,3,2,61.44,3,5
D00269,NCC1(Cc2ccccc2Cl)CCN(C(=O)C2(c3ccccc3Cl)CCOCC2)CC1,461.433,4.821,3,1,55.56,5,4
D0026A,COc1ccc(CC2(C(=O)N3CCCC(N4Cc5cc(F)ccc5C4=O)C3)CCS(=O)(=O)CC2)cc1,514.619,3.12,5,0,83.99,5,5
D0026B,CC(C)(Cc1cccc(F)c1)C(=O)N1CCC(NS(=O)(=O)c2ccc(Br)cc2)CC1,497.43,4.207,3,1,66.48,6,3
D0028V,NCC1(Cc2cccc(Cl)c2)CCN(C(=O)C2(c3ccc(Br)cc3)CC2)CC1,461.831,5.187,2,1,46.33,5,4
D0026C,O=C(Nc1cccc(Cl)c1)NC1CCN(C(=O)C2(Cc3ccc(Cl)cc3)CCS(=O)(=O)CC2)CC1,538.497,3.947,4,2,95.58,5,4
D0026D,COc1ccc(C2(CC(=O)N3CCCC(N4Cc5ccc(F)cc5C4=O)C3)CCOCC2)cc1,466.553,3.18,4,0,59.08,5,5
D0026E,O=C(N1CCCC(N2Cc3ccccc3NS2(=O)=O)C1)C1(Cc2ccc(F)cc2)CCS(=O)(=O)CC1,535.663,2.465,5,1,103.86,4,5
D0026F,COCCOc1nccnc1C(=O)N[C@H]1CC[C@H](NC(=O)c2cccc(Br)c2)CC1,477.359,2.776,6,2,102.44,8,3
D0027I,CC(C)c1cc2ncc(C(=O)NCC3(Cc4cccc(Br)c4)CCOCC3)cn2n1,471.399,3.857,5,1,68.52,6,4
D0026G,CC(C)(C)c1nnc2c(C(=O)NCC3(Cc4ccccc4Br)CCOCC3)cccn12,485.426,6.349,5,1,68.52,5,4
D0026H,CC(=O)N1CCC(n2nc(-c3ccccc3)cc2NC(=O)c2ccc3nnc(C4CCC4)n3c2)CC1,483.576,5.867,7,1,97.42,5,6
D0026I,COc1ccccc1C(=O)N1CCC(NC(=O)c2cccc(C(=O)N3CCC(N)CC3)c2)CC1,464.566,2.558,5,2,104.97,5,4
D0026J,O=C(Cn1c(C2CCOCC2)nc2cccc(F)c21)N[C@H]1CCN(C(=O)c2ccc(F)cc2)C1,468.504,2.911,5,1,76.46,5,5
D0026K,O=C(NCC1(Cc2cccc(F)c2)CCC1)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,461.574,4.781,3,1,63.24,7,4
D0026L,O=C(C1CCCN(c2ncnc3ccccc23)C1)N1CCCC(N2Cc3cc(F)ccc3C2=O)C1,473.552,3.74,5,0,69.64,3,6
D0026M,O=C(O)c1cccc(S(=O)(=O)NC2CCN(C(=O)CC3(c4ccc(Br)cc4)CCC3)CC2)c1,535.46,4.312,4,2,103.78,7,4
D0026N,O=C1c2cc(F)ccc2CN1C1CCCN(C(=O)C2(Cc3ccc(Cl)cc3)CCS(=O)(=O)CC2)C1,519.038,3.827,4,0,74.76,4,5
D0026O,O=C(N1CCC2(CC1)COc1ccc(F)cc12)C1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1,492.012,3.964,4,0,63.68,3,5
D0026P,O=C(CC1(c2cccc(Br)c2)CCC1)N1CCCC(c2c[nH]c3cccc(F)c23)C1,469.398,6.006,1,1,36.1,4,5
D0026Q,O=C1c2ccccc2CN1C1CCCN(C(=O)C2(Cc3ccccc3F)CCS(=O)(=O)CC2)C1,484.593,3.205,4,0,74.76,4,5
D0026R,O=C(Cn1c(C2CCC2)nc2c(F)cccc21)N1CCC2(CC1)C(=O)Nc1cccc(Br)c12,511.395,4.062,4,1,67.23,3,6
D0026S,COc1ccc(C2(CC(=O)N3CCC(CN4Cc5ccc(F)cc5C4=O)CC3)CCOCC2)cc1,480.58,3.375,4,0,59.08,6,5
D0026T,O=C(CC1(c2cccc(Br)c2)CCNCC1)Nc1c(F)cccc1N1CCC(O)CC1,490.417,3.864,4,3,64.6,5,4
D0026U,O=C(c1ccnc(NC2CCOCC2)c1)N1CCC2(CC1)C(=O)Nc1ccc(Br)cc12,485.382,2.999,5,2,83.56,3,5
D0026V,O=C(CC1(c2ccc(Br)cc2)CCOCC1)N1CC[C@@H](N2Cc3cc(F)ccc3C2=O)C1,501.396,3.705,3,0,49.85,4,5
D0026W,COc1ccc(C2=NC3(CCN(C(=O)c4cnc5c(C(C)(C)C)cnn5c4)CC3)C(=O)N2)cc1,460.538,2.781,7,1,101.19,3,5
D0026X,O=C1Nc2ccccc2CN1C1CCCN(C(=O)C2(Cc3ccccc3Cl)CCS(=O)(=O)CC2)C1,516.063,3.155,4,1,86.79,4,5
D0026Y,O=C1c2c(F)cccc2CN1[C@@H]1CCN(C(=O)C2(Cc3cccc(F)c3)CCS(=O)(=O)CC2)C1,488.556,3.008,4,0,74.76,4,5
D0026Z,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)N1CCCC(c2nc(C3CCC3)no2)C1,467.545,2.792,7,0,86.28,5,6
D00270,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)N1CCCC(c2nc(C3CC3)no2)C1,453.518,2.223,7,0,86.28,5,6
D00271,O=C(C1CCCN(c2ncnc3ccccc23)C1)N1CCCC(N2Cc3ccc(F)cc3C2=O)C1,473.552,3.74,5,0,69.64,3,6
D00272,O=C(N[C@H]1CC[C@H](N2Cc3cc(F)ccc3C2=O)CC1)c1cncc(OC2CCOCC2)n1,454.502,2.512,6,1,93.65,5,5
D00273,O=C1c2ccccc2CN1C1CCCN(C(=O)C2(Cc3ccc(F)cc3)CCS(=O)(=O)CC2)C1,484.593,3.205,4,0,74.76,4,5
D009A9,O=C(NC1(c2ccccc2Cl)CCOCC1)C1(Cc2cccc(Br)c2)CCOCC1,492.841,4.608,3,1,47.56,5,4
D00274,O=C(Cn1c(C2CCOCC2)nc2c(F)cccc21)N1CCCC(N2Cc3ccccc3C2=O)C1,476.552,2.938,5,0,67.67,4,6
D00275,O=C(N1CCC(c2c[nH]c3cc(F)ccc23)C1)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,472.557,3.77,3,1,70.24,4,5
D00276,CC(C)(C)c1nnc(C2CCCN(C(=O)C3(Cc4ccc(F)cc4)CCS(=O)(=O)CC3)C2)o1,477.602,3.769,6,0,93.37,4,4
D00277,O=C1NC(c2cccc(F)c2)=NC12CCN(C(=O)C1(c3ccccc3F)CCNCC1)CC2,452.505,3.12,4,2,73.8,3,5
D00278,O=C(N1CCC2(CC1)COc1cccc(F)c12)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,475.557,3.503,4,0,63.68,3,5
D00279,Cc1cccc(C2(CC(=O)N3CCC(NS(=O)(=O)c4cccc(C(=O)O)c4)CC3)CCOCC2)c1,500.617,2.77,5,2,113.01,7,4
D0027A,CC(C)(CC(=O)NC1CCN(CC(=O)c2ccccc2)CC1)c1ccc(Br)cc1,457.412,4.879,3,1,49.41,7,3
D0027B,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)NCC1CCN(C(=O)c2ccccc2)CC1,478.568,3.303,5,1,76.46,6,5
D0027C,Cc1cc(OC2CCN(C(=O)C3(Cc4ccc(Cl)cc4)CCS(=O)(=O)CC3)CC2)ncn1,478.014,3.096,6,0,89.46,5,4
D0027D,COc1ccccc1CC1(NC(=O)c2ccnc(OC3CCOCC3)n2)CCS(=O)(=O)CC1,475.567,2.289,8,1,116.71,7,4
D0027E,O=C(N[C@H]1CC[C@H](NC(=O)C2(Cc3ccc(Cl)cc3)CCS(=O)(=O)CC2)CC1)c1cccc(Cl)c1,537.509,5.069,4,2,92.34,6,4
D0027F,CC(C)(C)c1nnc2c(C(=O)N3CCCC(N4Cc5ccccc5NS4(=O)=O)C3)cccn12,468.583,4.155,6,1,99.91,2,5
D0027G,O=C(O)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3cncc(OCC4CC4)n3)CC2)cc1,460.512,1.354,7,2,138.79,8,4
D0027H,COc1ccc(CC2(C(=O)N3CCCC(c4c[nH]c5cccc(F)c45)C3)CCS(=O)(=O)CC2)cc1,498.62,3.882,4,1,79.47,5,5
D0027J,O=C(NC1CCCN(C(=O)Cn2c(C3CCOCC3)nc3c(F)cccc32)C1)c1ccccc1F,482.531,3.269,5,1,76.46,5,5
D0027K,O=C1c2c(F)cccc2CN1[C@@H]1CCN(C(=O)C2(Cc3ccc(F)cc3)CCS(=O)(=O)CC2)C1,488.556,3.008,4,0,74.76,4,5
D0027L,O=C1c2ccc(F)cc2CN1C1CCCN(C(=O)C2(Cc3cccc(F)c3)CCS(=O)(=O)CC2)C1,502.583,3.366,4,0,74.76,4,5
D0027M,O=C(NC1CCN(C(=O)N2CCCCC2)CC1)c1ccc2nnc(-c3ccc(F)cc3)n2c1,450.518,5.122,5,1,82.84,3,5
D0027N,O=C(CC1(c2ccc(Br)cc2)CCC1)N1CCC(c2c[nH]c3cc(F)ccc23)C1,455.371,5.648,1,1,36.1,4,5
D0027O,COc1ccccc1CC1(CNC(=O)c2cccc(C(=O)N3CCC(N)CC3)c2)CCOCC1,465.594,3.044,5,2,93.89,7,4
D0027P,O=C(NC(c1ccc(F)cc1)C1CCNCC1)C1(Cc2ccccc2Br)CCOCC1,489.429,4.496,3,2,50.36,6,4
D0027Q,COc1ccccc1C1(CN)CCN(C(=O)c2ccccc2C(=O)N2CCC(N)CC2)CC1,450.583,2.044,5,2,101.89,5,4
D0027R,NC1CCN(C(=O)c2ccc(C(=O)N3CCCC(N4Cc5ccccc5NC4=O)C3)cc2)CC1,461.566,1.962,4,2,98.98,3,5
D0027S,Cc1ccc(Cn2nc(C)c(C(=O)N3CCCC(N4Cc5ccc(F)cc5C4=O)C3)c2C)cc1,460.553,4.377,4,0,58.44,4,5
D0027T,O=C(c1cnc2cc(C3CCOCC3)nn2c1)N1CCC(CN2Cc3ccc(F)cc3C2=O)CC1,477.54,2.229,6,0,80.04,4,6
D0027V,COc1ccccc1CC1(C(=O)Nc2c(F)cccc2N[C@H]2CC[C@H](O)CC2)CCNCC1,455.574,3.051,5,4,82.62,7,4
D0027W,COc1cccc(Cn2nc(C)c(C(=O)NCc3cccc(OC4CCOCC4)n3)c2C)c1,450.539,3.505,7,1,87.5,8,4
D0027X,COc1ccc(CC2(CN)CCN(C(=O)C3(c4ccc(Cl)cc4)CCOCC3)CC2)cc1,457.014,4.114,4,1,64.79,6,4
D0027Y,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)N1CCCC(N2Cc3ccccc3NC2=O)C1,491.567,2.427,5,1,79.7,4,6
D0027Z,O=C(N1CCOCC1)N1CCC(NC(=O)C2(Cc3ccc(F)cc3)CCS(=O)(=O)CC2)CC1,481.59,1.04,5,1,96.02,4,4
D00280,O=C(c1ccncc1)N1CC[C@@H](NC(=O)C2(Cc3ccccc3Cl)CCS(=O)(=O)CC2)C1,475.998,2.226,5,1,96.44,5,4
D00281,O=C(Nc1cc(F)ccc1OCC1CCNCC1)C1(Cc2ccc(Cl)cc2)CCOCC1,460.977,3.988,4,2,59.59,7,4
D00282,NC1CCN(C(=O)c2ccc(C(=O)NCC3(Cc4ccc(F)cc4)CCNCC3)cc2)CC1,452.574,3.094,4,3,87.46,6,4
D00283,NCC1(Cc2ccccc2Cl)CCN(C(=O)C2(c3ccccc3Br)CCOCC2)CC1,505.884,4.997,3,1,55.56,5,4
D00284,O=C(Cn1c(C2CCOCC2)nc2cc(F)ccc21)Nc1c(F)cccc1N1CCOCC1,456.493,2.862,6,1,68.62,5,5
D00285,O=C(Nc1c(F)cccc1N[C@H]1CC[C@H](O)CC1)C1(Cc2ccc(F)cc2)CCS(=O)(=O)CC1,492.588,3.433,5,3,95.5,6,4
D00286,COc1ccc2c(c1)CN(C1CCN(C(=O)c3ccc(C(=O)N4CCC(N)CC4)cc3)CC1)C2=O,476.577,2.388,5,1,96.18,4,5
