Target Pref Name_ppi,Canonical SMILES(RDKit),Target Pref Name_main
Integrins,CC1(C(=O)N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)CC(c2ccccc2)=NO1,Integrin alpha-4/beta-1
Integrins,CC1(C(=O)N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O)CC(c2ccccc2)=NO1,Integrin alpha-4/beta-1
Integrins,CC(C)(C)C[C@@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,Integrin alpha-IIb/beta-3
Integrins,CC(C)(C)C[C@@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,Integrin alpha-IIb/beta-3
Integrins,CC(C)(C)C[C@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,Integrin alpha-IIb/beta-3
Integrins,CC(C)(C)C[C@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,Integrin alpha-IIb/beta-3
Integrins,O=C(O)CC(c1ccccc1)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21,Integrin alpha-V/beta-5
Integrins,O=C(O)CC(c1ccccc1)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21,Integrin alpha-V/beta-3
Integrins,O=C(O)CC(c1ccccc1)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21,Integrin alpha-V/beta-5
Integrins,O=C(O)CC(c1ccccc1)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21,Integrin alpha-V/beta-3
Integrins,N=C(N)NC(=O)CCc1ccc(C(=O)NC[C@H](NC(=O)OCc2ccccc2)C(=O)O)s1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)NC(=O)CCc1ccc(C(=O)NC[C@H](NC(=O)OCc2ccccc2)C(=O)O)s1,Integrin alpha-V/beta-3
Integrins,N=C(N)NC(=O)CCc1ccc(C(=O)NC[C@H](NC(=O)OCc2ccccc2)C(=O)O)s1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)NC(=O)CCc1ccc(C(=O)NC[C@H](NC(=O)OCc2ccccc2)C(=O)O)s1,Integrin alpha-V/beta-3
Integrins,N=C(N)NCCC[C@@H]1NC(=O)C[C@@H]2C(=O)N(Cc3ccccc3)[C@@H](CNC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N2Cc1ccccc1,Integrin alpha-V/beta-3
Integrins,N=C(N)NCCC[C@@H]1NC(=O)C[C@H]2C(=O)N(Cc3ccccc3)[C@H](CNC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N2Cc1ccccc1,Integrin alpha-V/beta-3
Integrins,Cn1nnnc1-c1ccc(CC2(C(=O)N[C@@H](Cc3ccc(NC(=O)c4c(Cl)cccc4Cl)cc3)C(=O)O)CCC2)cc1,Integrin alpha-4/beta-1
Integrins,Cn1nnnc1-c1ccc(CC2(C(=O)N[C@@H](Cc3ccc(NC(=O)c4c(Cl)cccc4Cl)cc3)C(=O)O)CCC2)cc1,Integrin alpha-4/beta-1
Integrins,N=C(N)c1ccc2oc(C(=O)NCCC(=O)NC(CC(=O)O)c3ccc(F)c(F)c3)cc2c1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)c1ccc2oc(C(=O)NCCC(=O)NC(CC(=O)O)c3ccc(F)c(F)c3)cc2c1,Integrin alpha-V/beta-3
Integrins,N=C(N)c1ccc2oc(C(=O)NCCC(=O)NC(CC(=O)O)c3ccc(F)c(F)c3)cc2c1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)c1ccc2oc(C(=O)NCCC(=O)NC(CC(=O)O)c3ccc(F)c(F)c3)cc2c1,Integrin alpha-V/beta-3
Integrins,CCOC(=O)C(C)NC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OCC(=O)N2Cc1ccc(C(=N)N)cc1,
Integrins,CCOC(=O)C(C)NC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OCC(=O)N2Cc1ccc(C(=N)N)cc1,
Integrins,O=C(O)CC(NC(=O)c1ccc(/C=C/C(=O)NC2=NCCCN2)s1)c1ccc2c(c1)OCO2,Integrin alpha-IIb/beta-3
Integrins,O=C(O)CC(NC(=O)c1ccc(/C=C/C(=O)NC2=NCCCN2)s1)c1ccc2c(c1)OCO2,Integrin alpha-V/beta-3
Integrins,O=C(O)CC(NC(=O)c1ccc(/C=C/C(=O)NC2=NCCCN2)s1)c1ccc2c(c1)OCO2,Integrin alpha-IIb/beta-3
Integrins,O=C(O)CC(NC(=O)c1ccc(/C=C/C(=O)NC2=NCCCN2)s1)c1ccc2c(c1)OCO2,Integrin alpha-V/beta-3
Integrins,O=C(O)CC(NC(=O)NNC(=O)CCCCNc1ccccn1)c1ccc(Cl)cc1,Integrin alpha-IIb/beta-3
Integrins,O=C(O)CC(NC(=O)NNC(=O)CCCCNc1ccccn1)c1ccc(Cl)cc1,Integrin alpha-V/beta-3
Integrins,O=C(O)CC(NC(=O)NNC(=O)CCCCNc1ccccn1)c1ccc(Cl)cc1,Integrin alpha-IIb/beta-3
Integrins,O=C(O)CC(NC(=O)NNC(=O)CCCCNc1ccccn1)c1ccc(Cl)cc1,Integrin alpha-V/beta-3
Integrins,O=C(O)C[C@@H](NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccc(Cl)c(F)c1,Integrin alpha-4/beta-1
Integrins,O=C(O)C[C@@H](NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccc(Cl)c(F)c1,Integrin alpha-4/beta-1
Integrins,O=C(O)CC1c2ccccc2C(=O)N(CC(=O)NCc2ccc(NC(=O)CCc3ccccc3)cc2)c2ccccc21,Integrin alpha-V/beta-3
Integrins,O=C(Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2CO[C@H]2CC[C@H](C(=O)O)CC2)cc1Cl)N1CCc2ccccc21,Integrin alpha-4/beta-1
Integrins,O=C(Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2CO[C@H]2CC[C@H](C(=O)O)CC2)cc1Cl)N1CCc2ccccc21,Integrin alpha-4/beta-1
Integrins,N=C(N)Nc1cccc(C(=O)NNC(=O)NC(CC(=O)O)c2ccc(Cl)cc2)c1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)Nc1cccc(C(=O)NNC(=O)NC(CC(=O)O)c2ccc(Cl)cc2)c1,Integrin alpha-V/beta-3
Integrins,N=C(N)Nc1cccc(C(=O)NNC(=O)NC(CC(=O)O)c2ccc(Cl)cc2)c1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)Nc1cccc(C(=O)NNC(=O)NC(CC(=O)O)c2ccc(Cl)cc2)c1,Integrin alpha-V/beta-3
Integrins,O=C(Nc1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,Integrin alpha-V/beta-3
Integrins,CCC(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N2,Integrin alpha-V/beta-5
Integrins,CCC(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N2,Integrin alpha-V/beta-3
Integrins,CCC(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N2,Integrin alpha-V/beta-5
Integrins,CCC(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N2,Integrin alpha-V/beta-3
Integrins,CCOC(=O)COC1CCN(C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccc(C(=N)NC(=O)OCC)cc2)CC1,Integrin alpha-IIb/beta-3
Integrins,CCOC(=O)COC1CCN(C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccc(C(=N)NC(=O)OCC)cc2)CC1,Integrin alpha-IIb/beta-3
Integrins,Cc1ccc(S(=O)(=O)N[C@@H](CNC(=O)C2CCC3(CC2)CCN(c2ccncc2)CC3)C(=O)O)cc1,Integrin alpha-IIb/beta-3
Integrins,Cc1ccc(S(=O)(=O)N[C@@H](CNC(=O)C2CCC3(CC2)CCN(c2ccncc2)CC3)C(=O)O)cc1,Integrin alpha-IIb/beta-3
Integrins,O=C(O)C[C@H](NC(=O)CNC(=O)CCCc1ccc2c(n1)NCCC2)c1cccnc1,Integrin alpha-IIb/beta-3
Integrins,O=C(O)C[C@H](NC(=O)CNC(=O)CCCc1ccc2c(n1)NCCC2)c1cccnc1,Integrin alpha-V/beta-3
Integrins,O=C(O)C[C@H](NC(=O)CNC(=O)CCCc1ccc2c(n1)NCCC2)c1cccnc1,Integrin alpha-IIb/beta-3
Integrins,O=C(O)C[C@H](NC(=O)CNC(=O)CCCc1ccc2c(n1)NCCC2)c1cccnc1,Integrin alpha-V/beta-3
Integrins,CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC(C(=O)O)CC3)c2)cc1C(F)(F)F,"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2"
Integrins,O=C(O)CN1Cc2ccc(NC(=O)c3ccc(C4CCNCC4)cc3)cc2C1=O,
Integrins,O=C(O)CN1Cc2ccc(NC(=O)c3ccc(C4CCNCC4)cc3)cc2C1=O,
Integrins,CCOC(=O)NC(=N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1,Integrin alpha-IIb/beta-3
Integrins,CCOC(=O)NC(=N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1,Integrin alpha-IIb/beta-3
Integrins,C[C@H](NC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(OCC(=O)O)CC1,Integrin alpha-IIb/beta-3
Integrins,C[C@H](NC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(OCC(=O)O)CC1,Integrin alpha-V/beta-3
Integrins,C[C@H](NC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(OCC(=O)O)CC1,Integrin alpha-IIb/beta-3
Integrins,C[C@H](NC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(OCC(=O)O)CC1,Integrin alpha-V/beta-3
Integrins,CCN(CC)c1ncc(N(c2cccc(F)c2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1,Integrin alpha-4/beta-7
Integrins,CCN(CC)c1ncc(N(c2cccc(F)c2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1,Integrin alpha-4/beta-1
Integrins,CCN(CC)c1ncc(N(c2cccc(F)c2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1,Integrin alpha-4/beta-7
Integrins,CCN(CC)c1ncc(N(c2cccc(F)c2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1,Integrin alpha-4/beta-1
Integrins,CCN(CC)c1ncc(N(c2cccc(F)c2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1,Integrin alpha-4/beta-7
Integrins,CCN(CC)c1ncc(N(c2cccc(F)c2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1,Integrin alpha-4/beta-1
Integrins,O=C(O)[C@H](Cc1ccc(N2C(=O)CC(Cc3ccccc3)C2=O)cc1)NC(=O)[C@@H]1CCC(=O)N1Cc1ccccc1,Integrin alpha-4/beta-1
Integrins,O=C(O)[C@H](Cc1ccc(N2C(=O)CC(Cc3ccccc3)C2=O)cc1)NC(=O)[C@@H]1CCC(=O)N1Cc1ccccc1,Integrin alpha-4/beta-1
Integrins,COc1cccc(CNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)c1,Integrin alpha-V/beta-3
Integrins,O=C(N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC1=O)c1ccccc1,Integrin alpha-4/beta-1
Integrins,O=C(N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC1=O)c1ccccc1,Integrin alpha-4/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-5/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-IIb/beta-3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3 and alpha-IIb/beta 3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-5/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-IIb/beta-3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3 and alpha-IIb/beta 3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-5/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-IIb/beta-3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3 and alpha-IIb/beta 3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-5/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-IIb/beta-3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3 and alpha-IIb/beta 3
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-1
Integrins,Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C2)C[C@@H](CNc2ncc[nH]2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,Integrin alpha-V/beta-3
Integrins,CCOC(=O)NC(=N)c1ccc(C(=O)N[C@@H](Cc2ccc(OC(C)=O)cc2)C(=O)N2CCC(OCC(=O)OC(C)C)CC2)cc1,Integrin alpha-IIb/beta-3
Integrins,CCOC(=O)NC(=N)c1ccc(C(=O)N[C@@H](Cc2ccc(OC(C)=O)cc2)C(=O)N2CCC(OCC(=O)OC(C)C)CC2)cc1,Integrin alpha-IIb/beta-3
Integrins,CN(CCC1CCNCC1)C(=O)c1ccc2c(c1)NC(CC(=O)O)C(=O)N(CCc1ccccc1)C2,Integrin alpha-IIb/beta-3
Integrins,CN(CCC1CCNCC1)C(=O)c1ccc2c(c1)NC(CC(=O)O)C(=O)N(CCc1ccccc1)C2,Integrin alpha-IIb/beta-3
Integrins,Cc1ccc(NC(=O)CN2C(=O)N/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)cc1,Integrin alpha-V/beta-3
Integrins,O=C(O)CC(c1cccnc1)n1ccc2cc(OCC(F)(F)c3ccc4c(n3)NCCC4)ccc21,Integrin alpha-V/beta-3
Integrins,CC(=O)Nc1cccc(SC(CC(=O)O)c2cccnc2)c1,Integrin alpha-IIb/beta-3
Integrins,CC(=O)Nc1cccc(SC(CC(=O)O)c2cccnc2)c1,Integrin alpha-V/beta-3
Integrins,CC(=O)Nc1cccc(SC(CC(=O)O)c2cccnc2)c1,Integrin alpha-IIb/beta-3
Integrins,CC(=O)Nc1cccc(SC(CC(=O)O)c2cccnc2)c1,Integrin alpha-V/beta-3
Integrins,O=C(O)CC(=O)N1CCN(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1,Integrin alpha-IIb/beta-3
Integrins,O=C(O)CC(=O)N1CCN(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1,Integrin alpha-IIb/beta-3
Integrins,CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2ccc(Br)cc2)[C@@H](CC(C)C)C1=O,"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2"
Integrins,CN(CCC(=O)NC(CC(=O)O)c1ccccc1)C(=O)c1cc2cc(C(=N)N)ccc2o1,Integrin alpha-IIb/beta-3
Integrins,CN(CCC(=O)NC(CC(=O)O)c1ccccc1)C(=O)c1cc2cc(C(=N)N)ccc2o1,Integrin alpha-V/beta-3
Integrins,CN(CCC(=O)NC(CC(=O)O)c1ccccc1)C(=O)c1cc2cc(C(=N)N)ccc2o1,Integrin alpha-IIb/beta-3
Integrins,CN(CCC(=O)NC(CC(=O)O)c1ccccc1)C(=O)c1cc2cc(C(=N)N)ccc2o1,Integrin alpha-V/beta-3
Integrins,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(CC(=O)O)Cc3ccc(F)cc3)cc21,Integrin alpha-IIb/beta-3
Integrins,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(CC(=O)O)Cc3ccc(F)cc3)cc21,Integrin alpha-V/beta-3
Integrins,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(CC(=O)O)Cc3ccc(F)cc3)cc21,Integrin alpha-IIb/beta-3
Integrins,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(CC(=O)O)Cc3ccc(F)cc3)cc21,Integrin alpha-V/beta-3
Integrins,CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC(c4nn[nH]n4)CC3)ncn2)cc1C(F)(F)F,"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2"
Integrins,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@]2(C(=O)C(C)C)CCCO2)C(=O)O)cc1,Integrin alpha-4/beta-7
Integrins,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@]2(C(=O)C(C)C)CCCO2)C(=O)O)cc1,Integrin alpha-4/beta-1
Integrins,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@]2(C(=O)C(C)C)CCCO2)C(=O)O)cc1,Integrin alpha-4/beta-7
Integrins,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@]2(C(=O)C(C)C)CCCO2)C(=O)O)cc1,Integrin alpha-4/beta-1
Integrins,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@]2(C(=O)C(C)C)CCCO2)C(=O)O)cc1,Integrin alpha-4/beta-7
Integrins,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@]2(C(=O)C(C)C)CCCO2)C(=O)O)cc1,Integrin alpha-4/beta-1
Integrins,O=C(O)c1[nH]c(CN(C2CCCCC2)S(=O)(=O)c2cc(Cl)cc(Cl)c2)nc1-c1ccc(-c2ccccc2)cc1,
Integrins,COP(=O)(O)[C@H](CNC(=O)c1ccc(OCCC2CCNCC2)cc1)NS(=O)(=O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,COP(=O)(O)[C@H](CNC(=O)c1ccc(OCCC2CCNCC2)cc1)NS(=O)(=O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,COP(=O)(O)[C@@H](CNC(=O)c1ccc(OCCC2CCNCC2)cc1)NS(=O)(=O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,COP(=O)(O)[C@@H](CNC(=O)c1ccc(OCCC2CCNCC2)cc1)NS(=O)(=O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,NCCC1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCCC1,Integrin alpha-4/beta-1
Integrins,NCCC1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCCC1,Integrin alpha-4/beta-1
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-5
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-6
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-3
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-5
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-6
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-3
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-5
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-6
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-3
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-IIb/beta-3
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-5
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-6
Integrins,N=C(N)NCCCCC(=O)NNC(=O)NC(CC(=O)O)c1ccccc1,Integrin alpha-V/beta-3
Integrins,Cn1ccc2ccccc21,"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2"
Integrins,Nc1ccc(Sc2ccc(Cl)cc2Cl)c(Cl)c1,
Integrins,NCCc1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)[C@@H]2CC(=O)O)cc1,Integrin alpha-IIb/beta-3
Integrins,NCCc1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)[C@@H]2CC(=O)O)cc1,Integrin alpha-IIb/beta-3
Integrins,CC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,Integrin alpha-IIb/beta-3
Integrins,CC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,Integrin alpha-IIb/beta-3
Integrins,O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,Integrin alpha-4/beta-7
Integrins,O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,Integrin alpha-4/beta-1
Integrins,O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,Integrin alpha-4/beta-7
Integrins,O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,Integrin alpha-4/beta-1
Integrins,O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,Integrin alpha-4/beta-7
Integrins,O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,Integrin alpha-4/beta-1
