Name,SMILES
,Cc1ncc(C(C)Nc2ccc(OC3CCN(C)CC3)nc2)c(C)n1
,CC(C(=O)N1CCOC(CCc2ccccc2)C1)n1cncn1
,Cc1cc(NC(=O)c2ccc3c(c2)N(C)CC3)ccc1S(C)(=O)=O
,Cn1ccc2c(C(=O)N3CCCC3Cn3cccn3)cccc21
,COc1cccc(C(=O)NCc2cccc(Cn3nc(C)cc3C)c2)c1
,COc1cc(C)c(S(=O)(=O)N2CCOC(c3cnn(C)c3)C2)cc1C
,CN1CCN(CC2CCCN(C(=O)C3CC3C3CCCCC3)C2)CC1
,COc1ccc(C(=O)N2CCCC2C2CCCC2)cc1-n1cnnn1
,Cc1n[nH]c(C)c1C1CCCCCN1C(=O)NCC1(C)CCCO1
,COCC(NC(=O)N1CCc2c(cccc2OC)C1)C1CC1
,CN(CC(O)C(F)(F)F)C(=O)NC1CCOC2(CCCCC2)C1
,Cn1cc(C2(C)CN(c3nc4ccccn4c3C#N)CCO2)cn1
,O=C(NCCc1nc2c(s1)CCCC2)C1Cc2cccc(F)c2O1
,Cc1nc(C)n(CC2CCCN(Cc3cn4c(C)cccc4n3)C2)n1
,CN(CC(=O)Nc1ccccc1)C(=O)C1CCCOC1c1ccccc1
,COc1ccc(S(=O)(=O)N2CCOC(c3cnn(C)c3)C2)c(C)c1F
,Cc1cc(C(=O)N2CCOCC2c2noc(-c3cnn(C)c3)n2)c2ccccc2n1
,CN(CC1CCCO1)C(=O)Nc1ccccc1OCC1CCCCO1
,CCOc1c(F)cccc1C(=O)NC1CCN(c2cnn(C)c2)C1
,Cc1ccc(NC(=O)C2(C)CCCO2)c(CN(C)C)c1
,CCOC1CC(N(C)CC(O)CN2CCCC2=O)C12CCCCC2
,Cc1n[nH]c(C)c1C1CCCN1C(=O)c1ccc(C(F)(F)F)nc1
,CN(C)C(=O)C1CCCN(C(=O)c2cccnc2Oc2cccc(Br)c2)C1
,COc1ccc(C(=O)N2CCOC(c3noc(-c4ccccc4)n3)C2)cc1
,CCSCCC(C)NC(=O)N1CCCC(c2ncc[nH]2)C1
,CCn1c(C(=O)N2CCOCC2c2noc(COC)n2)cc2ccccc21
,CN1CCN(C)c2cc(NC(=O)c3cc[nH]n3)ccc2C1
,COc1cc(CN2CCC(NC(=O)c3c(C)noc3-c3ccccc3)C2)cc(OC)c1
,COc1ncccc1C(=O)NCC1CCCN(C)C1c1cccs1
,c1cncc(Oc2ccc(NCc3c[nH]nc3-c3cccnc3)cn2)c1
,CN(C)C(CNC(=O)C1CCCN(C(=O)Cc2ccc(F)cc2)C1)c1ccsc1
,CC(CO)N(C)C(=O)NC1CCCC2CN(Cc3ccccc3)CC21
,COc1ccc(-c2nc(C3CN(C(=O)Cc4ccc(C)nc4)CCO3)no2)cc1
,Cc1nn(C)c(C)c1C1CCCN1c1ncc(Br)cn1
,Cc1nc(C)c(C(=O)N2CCOCC2c2noc(-c3ccccc3)n2)s1
,Cc1nn(CC(C)C)c(C)c1S(=O)(=O)N1CCOCC12CCC2
,COc1cccc2c1CCN(C(=O)NCCc1sc(C)nc1C)C2
,N#Cc1cccnc1N1CC(S(=O)(=O)Nc2ccccc2)C1
,Cc1cccc(C(=O)N2CC(=O)Nc3cccnc32)c1C
,c1ccc2oc(CN3CCCC3Cn3cncn3)nc2c1
,Cn1cccc(NC(=O)N2CCC(COCc3ccccc3)C2)c1=O
,CC(c1nc(-c2cccs2)no1)N1CCCC1Cn1cncn1
,Cn1cc(-c2nc(C3CCCCCN3C(=O)Cc3ccc(F)cc3)no2)cn1
,O=C(Cc1ccccc1Br)N1CCOCC1c1ncon1
,CC(=O)c1ccc(C(=O)N2CCCCCC2c2noc(-c3cnn(C)c3)n2)cc1
,c1nnc(C2CCCN(Cc3noc(C4CC4)n3)C2)n1C1CC1
,Cn1cc(C2(C)CN(CC=Cc3ccc(F)cc3)CCO2)cn1
,Cc1noc(Cl)c1CCC(=O)N1CCCC1Cn1cccn1
,COc1cccc(COC(C)C(=O)N2CC(=O)Nc3cccnc32)c1
,CCNC(=O)Nc1c[nH]nc1C1CCCN(c2nccc(OC)n2)C1
,CC(C)c1cc(C(=O)N2CCC23CCC3)c2cnn(C(C)C)c2n1
,Cc1ccc(CNC(=O)N2CCCC2c2c(C)n[nH]c2C)s1
,CC(C)c1nc(C2CCCCCN2C(=O)CNC(=O)c2ccccc2)no1
,Cc1cc(N2CCC(NC(c3ccccc3)C3CC3)C2=O)n(C)n1
,CC(C)c1nc(CC(=O)N2CCOCC2c2noc(-c3ccccc3)n2)cs1
,O=C(CCc1ccncc1)N1CC(S(=O)(=O)N2CCc3ccccc32)C1
,CC(NCc1nc(-c2cccnc2)no1)c1ccc(-n2cccn2)cc1
,Cc1cnn(CC2CCCN2CC(=O)Nc2ccncc2)c1
,Cc1ccc2ncc(CN3CCCN(c4ncccc4C#N)CC3)n2c1
,O=C1NCC2CN(Cc3ccccc3OCc3ccccn3)CCN12
,Cc1cnc(C2CCCN(Cc3nnc(-c4cccs4)o3)C2)s1
,CSC1CCCC1NC(=O)N1CCCC(c2ncc[nH]2)C1
,Cc1ccc(F)c(C(=O)N2CCOCC2c2noc(-c3cnn(C)c3)n2)c1
,Cc1cnn(CCNCc2ccccc2OCc2ccccn2)c1
,COCc1nc(C2COCCN2C(=O)c2cc(C)n(C(C)C)c2C)no1
,O=C(CCc1cccnc1)N1CC(S(=O)(=O)N2CCc3ccccc32)C1
,Cn1cc(C2(C)CN(Cc3ccc(Cl)c(F)c3)CCO2)cn1
,CC1CN(Cc2ccccc2)CC1NCc1cccc(Cn2cccn2)c1
,CC(CNC(=O)NC1CCOC2(CCCCC2)C1)c1ccncc1
,CCS(=O)(=O)CC(=O)N1CCCCCC1c1noc(-c2ccccc2)n1
,O=C(Nc1c[nH]nc1C1CCCN(C(=O)CCC2CC2)C1)C1CCCC1
,Cc1cnc(C(=O)N2CCC(COCc3ccccc3)C2)cn1
,CCc1ncc(C(=O)N2CCOCC2c2noc(-c3ccccc3)n2)s1
,O=C(c1cccnc1O)N1CCC(COCc2ccccc2)C1
,COCc1nc(C2COCCN2C(=O)Cc2ccc3c(c2)CCCC3)no1
,CCNC(=O)Nc1c[nH]nc1C1CCCN(c2ncnc3ccc(C)cc23)C1
,Cn1cc(C2CN(Cc3ccc(-c4ccccc4)o3)CCO2)cn1
,CC(C)=CCOc1cccc(C(=O)N2CCCC(c3ncc[nH]3)C2)c1
,CC(NCC1CCCOC1C(C)C)c1ccc(S(C)(=O)=O)cc1
,Cc1noc(COCC(=O)N2CCCCCC2c2noc(-c3ccccc3)n2)n1
,CC(CO)C(C)NC(=O)NC1CCC2CN(Cc3ccccc3)CC21
,COc1cc(CNC2CCCC(C)C2C)ccc1OCc1c(C)noc1C
,CN(C)C(=O)Cn1cc2c(n1)C(NCc1ccc(F)cc1)CCC2
,CN(C(=O)NC1CCOC1c1ccc(F)c(F)c1)C1CCSC1
,c1ccc(-n2cccn2)c(CN2CCC(OCC3CCCO3)CC2)c1
,Cc1cccc(CNC(=O)N2CCOC(Cc3ccccc3)C2)n1
,O=C(NCc1cccc(N2CCCCC2=O)c1)C1CCCN1C(=O)C1CCCCC1
,Cc1cnn(CC2CCCN2C(C)c2nc(C3CC3)no2)c1
,COCCOc1cc(C(=O)N2CCCC3(CC=CCC3)C2)ccn1
,Cc1noc(C)c1NC(=O)N1CCC(COCc2ccccc2)C1
,O=C(NC1CCC2CN(Cc3ccccc3)CC21)N(CCO)C1CC1
,Cc1noc(C2CCCN(C(=O)C3(c4ccc(F)cc4)CCCC3)C2)n1
,CN(C)C(=O)Cn1cc2c(n1)C(NCc1cccc(F)c1)CCC2
,CN(C)Cc1nc(Oc2cccnc2)c2c(-c3ccccc3)csc2n1
,CC(=O)NCCNC(=O)N1CC2CCCCC21c1ccccc1
,CCc1ccsc1C(=O)N1CCC(c2ccnn2CCO)CC1
,Cc1nc(C2CCCCCN2C(=O)C2CCN(Cc3ccccc3)CC2)no1
,CC(=O)NC1CCC(Nc2cccc(OCC3CCCO3)c2)CC1
,Fc1ccc(C(NCCc2nnc[nH]2)c2ccccc2)nc1
,COc1ccc(-c2noc(C(c3ccccc3F)N3CCOCC3)n2)cn1
,CCC(NC(=O)C1OCCc2ccccc21)c1cnn(CC)c1
,CNC(=O)c1ccc(C2CCCCN2CCOCC2CC2)n1C
,c1cc2c(cc1-c1noc(C3CCCc4[nH]ncc43)n1)OCO2
,O=[N+]([O-])c1cc(Cl)cnc1N1CCCC1CN1CCOCC1
,COc1cccc(NC(CNC(=O)C2CC2c2ccccc2F)c2ccccc2)c1
,Fc1ccccc1C(c1nc(-c2cc(Br)cs2)no1)N1CCOCC1
,CN(C)c1ccc(NC2CCCN(C(=O)C3CC3c3cccnc3)CC2)cn1
,COc1nc(C)nc(N2CCOC(c3cnn(C)c3)C2)c1C
,COc1ccc(CC(=O)N2CCCC(n3ccc(C(F)(F)F)n3)C2)cc1OC
,CN(C)C(=O)CN(CC(F)(F)F)C(=O)c1noc2c1CCCCC2
,Cc1cc(CNC(=O)N2CCCN(C(=O)C3CC3)CC2)ccc1Cl
,NC(=O)Cc1ccc(NC(c2ccccc2)c2ccc(F)cn2)cc1
,O=[N+]([O-])c1c(N2CCCC2CN2CCOCC2)nc2sccn12
,COCc1cc(N2CCCC2CN2CCCCC2)n2ncnc2n1
,COc1cccc(C(=O)N[C@H]2CCO[C@@H]2c2cnn(C)c2)c1
,Cc1ccc(C(C)NC(=O)NCC2CC(=O)N(C3CC3)C2)cc1F
,Cc1cc(NC(=O)Cn2nc([C@H]3OCC[C@H]3C)n(C(C)C)c2=O)n(C)n1
,CCOc1cc(N2CCCC(CN3CCOCC3)C2)ncn1
,Cc1csc(C2COCCN2C(=O)NCC2Cc3ccccc32)n1
,Cc1cccc2c(O)c(C(=O)N3CCCC(n4cccn4)C3)cnc12
,CCC1(CO)CCCN(C(=O)c2ccc(OCc3cscn3)cc2)C1
,O=C(Nc1ccc(F)cn1)N1CCC(Cn2cccn2)CC1
,CCc1nsc(N2CCCC2CN2CCOCC2)n1
,N#Cc1cnc(N2CCCC2CN2CCOCC2)c(Cl)c1
,Cc1cscc1C(=O)N[C@H]1CCO[C@@H]1c1cnn(C)c1
,FC(F)(F)c1csc(N2CCCC2CN2CCOCC2)n1
,Cn1ccnc1CC1CCCN(Cc2ccc([N+](=O)[O-])cc2F)C1
,CCc1nn(C)cc1NC(=O)N1CCC2CCCC21
,Cc1cccc(NCCNC(=O)C2OCCc3ccccc32)n1
,CNC(=O)c1ccc(C2CCCCN2CC(=O)NCc2sccc2C)n1C
,COCCN1C(=O)C[C@@H](CNc2nc(C3CC3)ns2)[C@@H]1c1cnn(C)c1C
,Cc1cc(N2CCCC2CN2CCOCC2)nc(C2CC2)n1
,CCc1cnc(NCc2c(C)nn(C)c2Oc2cccnc2)s1
,O=[N+]([O-])c1ccccc1N1CCCC1CN1CCOCC1
,CCc1ncc(C(=O)N(Cc2nccc(N)n2)C2CCCNCC2)s1.Cl.Cl
,Cc1cccnc1NC(=O)C1CCCN(C(C)(C)C#N)C1
,O=C(NCCc1nc(-c2ccccc2)n[nH]1)C1CC1c1cccnc1
,Cc1cccnc1NC(=O)C1CCCN(Cc2cc(-c3cnn(C)c3)no2)C1
,Cc1cnn(CC2CN(c3nccn4nc(C)cc34)CCO2)c1
,CNC(=O)c1ccc(C2CCCCN2CC(O)COC(C)C)n1C
,COCc1noc(CN2CCN(C(=O)CCn3ccc4cc(Cl)ccc43)CC2)n1
,Fc1cnc(N2CCCC2CN2CCOCC2)nc1
,Cc1cnc(N2CCCC2CN2CCOCC2)c([N+](=O)[O-])c1
,O=[N+]([O-])c1cnc(N2CCCC2CN2CCOCC2)c(Cl)c1
,COCc1noc(CN2CCN(C(=O)Cc3cc(C)ccc3C)CC2)n1
,CC1(C)CC(NCc2noc(C3CCOCC3)n2)C(C)(C)O1
,CC(C)(C(=O)Nc1ccn(C2CCNC2)n1)c1cccs1.Cl
,CC1(C)CCC(CNC(=O)C2CC(=O)N(c3ccccc3Br)C2)O1
,CCn1cc([C@H]2OCC[C@@H]2NC(=O)c2n[nH]c3ccccc23)cn1
,CC1CCC(C(=O)NCC2CCc3nc(C(F)(F)F)cn3C2)O1
,Cl.O=C(NCC1Cc2ccccc21)c1ccn(C2CCCNC2)n1
,CC(C)c1nsc(N2CCCC2CN2CCOCC2)n1
,O=[N+]([O-])c1cc(F)ccc1N1CCCC1CN1CCOCC1
,Cl.NC(CC(=O)N1CCCC1COc1ccccc1)C1CC1
,CCn1cc([C@@H]2NC(=O)CC[C@H]2NC(C)CCC=C(C)C)cn1
,CC(C)C(CN(C)Cc1ccccc1)NC(=O)c1cccc(NC(=O)C2CCCO2)c1
,O=C(N1CCCC(Oc2ccc(Cl)cn2)C1)C1(O)CCC1
,CN(CCc1cccs1)C(=O)[C@@H]1CCO[C@H]1c1ccnn1C
,CCn1cc([C@H]2OCC[C@@H]2NC(=O)c2cc3ccccc3o2)cn1
,CC1CCOC1C(=O)NCC1CCc2nc(C(F)(F)F)cn2C1
,CCN(CCNC(=O)CCC1CN(C(C)=O)c2ccccc21)c1cccc(C)c1
,Cc1cc(N2CCCC2CN2CCOCC2)ncn1
,CCn1nccc1CN1CCCC(Cc2nccn2C)C1
,CCc1noc(CC)c1CC(=O)N1CCC[C@@H]1c1csc(C)n1
,COCCN1C(=O)C[C@@H](CNC2CCCC(C3CC3)C2)[C@@H]1c1cnn(C)c1C
,CC(C)n1c([C@H]2OCC[C@H]2C)nn(CC(=O)NC2CCCC2)c1=O
,CCn1c([C@H]2OCC[C@H]2C)nn(CCOc2ccccc2C#N)c1=O
,CCn1nccc1CN1CCC(C)(c2nc(C)no2)CC1
,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(n2cncn2)C1
,CNC(=O)c1ccc(C2CCCCN2CCOCC(F)(F)F)n1C
,CC(C)Cn1nc(C(=O)N2CCCC(n3ccc(C(F)(F)F)n3)C2)c2ccccc2c1=O
,CC(c1ccccn1)N1CCN(C(=O)c2cnn3c2CCCC3)CC1
,Cc1cccc2c(N3CCCC3CN3CCOCC3)ncnc12
,Cc1c([C@H]2[C@H](NCC=Cc3ccccc3)CC(=O)N2C)cnn1C
,Cc1nc(C(=O)NCc2cn3c(n2)CCCC3)c(C)s1
,CCn1cc([C@H]2OCC[C@@H]2NS(=O)(=O)c2ccc(OC)c(C)c2C)cn1
,Cc1ccc(OCC(=O)Nc2ccn(C3CCNC3)n2)cc1
,Cc1cccc(NC(=O)N2CCN(Cc3cnc(C)s3)CC2)n1
,Cc1c(C2CCCN2C(=O)c2ccc(O)c([N+](=O)[O-])c2)cnn1C
,Cc1ccc2c(c1)N(Cc1cnn(C3(C)CCS(=O)(=O)C3)c1)CC2
,Cc1cccc(NC(=O)N2CCC(Cn3cccn3)CC2)n1
,Cc1cnn(C2CCCN(C(=O)Nc3cccc(C)n3)C2)c1
,Cn1cc(C2CN(S(=O)(=O)c3cc4c(cc3Cl)OCCO4)CCO2)cn1
,Cc1oc(-c2ccco2)nc1CN1CCCC1Cn1cccn1
,COc1cc(C)c(S(=O)(=O)N2CCOC(c3cnn(C)c3)C2)cc1OC
,Cc1ncccc1OC1CCN(S(=O)(=O)Cc2cccc(C#N)c2)C1
,CC(C)c1nc(C2CCCN2c2ccc(C#N)cn2)no1
,CN(C)C(=O)C1CCCN1C(=O)c1noc2c1CCCCC2
,N#Cc1ccc(N2CCCC(N3CCC4OCCCC4C3)C2=O)cc1
,Cc1c(C(=O)N(CCO)Cc2cccnc2)cccc1-c1ccccn1
,Cc1cc(CNc2cccc(C(=O)N3CCCC3CO)n2)cc(C)c1OCc1ccccn1
,CNc1ncc(C(=O)N2CCCC2COc2ccccc2)s1
,Cn1cc(C2CN(S(=O)(=O)c3ccc(F)cc3C(F)(F)F)CCO2)cn1
,N#Cc1ccc(C(=O)NC2CCCN(c3cccnc3)C2=O)cc1
,c1ccc(-n2cccn2)c(CN2CCN(Cc3ccncc3)CC2)c1
,CCN(CC)S(=O)(=O)N1CCc2[nH]c3ccccc3c2C1
,Cc1c(NC(=O)N2CCCN(C(=O)C3CC3)CC2)cccc1N(C)C
,Brc1ccc(C2(c3nc(-c4cccnc4)no3)CCOCC2)cc1
,CN1CCCC(CNC(=O)CCC2CCCOC2)C1c1ccccc1
,O=C(COCC1CC1)NC(c1ccccc1)c1ccccn1
,CC(C)c1cc(CNC(=O)N2CCOC(Cc3ccccc3)C2)on1
,Cn1nc2n(c1=O)CCN(C(=O)c1ccc(F)c(Cl)c1F)C2
,Cc1nn(CC(C)C)c(C)c1S(=O)(=O)N1CCC(Oc2cccnc2)C1
,Cc1ccc(NC(=O)N2CCCN(C(=O)C3CC3)CC2)c(C)c1
,Cn1cc(C2(C)CN(CCC(=O)c3ccc(F)cc3)CCO2)cn1
,CC(=O)Nc1cccc(CN2CCC(Oc3ccccn3)C2)c1
,CC(C)CCn1ccc(NC(=O)N2CCCN(C(=O)C3CC3)CC2)n1
,CC(C)OCCOCc1cccc(NC(=O)N2CCC(CN3CCOCC3)C2)c1
,Fc1ccc(C2OCCC2NC2CCCSC2)cc1F
,CC(C)(CNC1[C@@H]2CCCC[C@@H]2C1(C)C)NS(C)(=O)=O
,CC(C)CC1CCCN1C(=O)c1ccnc(OC2CCOC2)c1
,CC(NCc1noc(C2CCOCC2)n1)c1cc2ccccc2o1
,Cc1cc(S(=O)(=O)N2CCOC(c3cnn(C)c3)C2)c(C)s1
,O=C(c1cc(F)c(F)c(O)c1F)N1CCCC(n2cccn2)C1
,CCOc1cc(N2CCC(c3cc(N)[nH]n3)CC2)ncn1
,Cc1cc(C)n(-c2ccc(C(=O)N(Cc3ccc(F)cc3)C3CC3)cn2)n1
,FC(F)n1ccnc1CNC1CCC2CN(Cc3ccccc3)CC21
,CCCN1CCCC1c1nc(-c2ccc(Oc3ccccc3)nc2)no1
,Cc1cc(C)cc(N(C)Cc2cnn(C3(C)CCS(=O)(=O)C3)c2)c1
,COCc1noc(CN2CCOc3nc(C)ccc32)n1
,COc1cc2c(cc1CNCCc1cnn(C)c1)OC(C)C2
,Cc1cccc(C2CCCN2C(=O)c2ncccc2O)n1
,O=S(=O)(c1cnn(Cc2ccccc2)c1)N1CCC(Oc2cccnc2)C1
,CCc1ccc(S(=O)(=O)N2CCOC(c3cnn(C)c3)C2)cc1CC
,COc1cc(CN2CCCC(Cc3nccn3C)C2)cc(OC)c1
,CN(Cc1ccncc1)C(=O)c1cccc(OCc2cccnc2)c1
,Cn1cc(CC2CCN(C(=O)c3cccc(O)c3)C2)cn1
,CCSc1cc(Cl)ccc1C(=O)N1CC2OCCN(C)C2C1
,OCC1CCCC1NC1CCC2CN(Cc3ccccc3)CC21
,CCc1nn(C)c(CC)c1S(=O)(=O)N1CCOC(c2cnn(C)c2)C1
,Cc1cccc(NC(=O)N2CCCC2c2c(C)nn(C)c2C)n1
,CCc1ccc(NC(=O)NCC2CC(=O)N(C3CC3)C2)cc1CC
,Cn1cc(C2CN(S(=O)(=O)c3cnn(Cc4ccccc4)c3)CCO2)cn1
,Cc1ccc(S(=O)(=O)N2CCOC(c3cnn(C)c3)C2)s1
,COc1cccc(C2C(NC(=O)c3cc[nH]n3)CCN2C2CC2)c1
,CN1CCc2ccc(NC(=O)N3CCCN(C(=O)C4CC4)CC3)cc21
,Cn1cccc(NC(=O)N2CCCCC2CCc2ccccc2)c1=O
,O=C(c1ccnc(OC2CCOC2)c1)N1CCC(C(F)(F)F)CC1
,CCC(NC(=O)NCC1CC(=O)N(C2CC2)C1)c1cccc(Cl)c1
,CC(CCn1cccn1)Nc1c[nH]nc1-c1ccccn1
,CC1CCCCC1OCCNC(=O)C1CCCN(C(=O)Cc2ccccc2)C1
,Cc1noc(C2COCCN2C(=O)c2cc(Cl)cn2C)n1
,CCc1cc(C(=O)N2CCCC2COc2ccccc2)cc(=O)[nH]1
,O=C(c1cnc(C2CCCO2)s1)N1CCCc2cccc(O)c21
,Cc1nc(C)n(CC2CCCN(CCS(=O)c3ccccc3)C2)n1
,Brc1ccc(C2(c3nc(-c4ccccn4)no3)CCOCC2)cc1
,Cn1cc(C2CCN(CC(O)COCc3cccs3)CC2)cn1
,CC(=O)Nc1ccccc1CN1CCC(OCC2CCOC2)CC1
,O=C1CCCc2ccc(NC(=O)N3CCCCC3c3nc[nH]n3)cc21
,CC(C)N(CCO)C(=O)Nc1cccc(C#Cc2ccccn2)c1
,CCc1nsc(N2CCN(C(=O)C3Cc4ccccc4CN3)CC2)n1.Cl.Cl
,N#Cc1ccc(S(=O)(=O)N2CCC(Oc3cccnc3)C2)c(Cl)c1
,CCc1ncc2c(n1)CN(C(=O)Nc1cccc(C)n1)CC2
,Cn1cc(C2CN(S(=O)(=O)c3sccc3Br)CCO2)cn1
,CC(C)COc1cncc(N2CCN(CC3CCOCC3)CC2)n1
,CN1CCN(CCNC(=O)c2c[nH]nc2C2CCCCC2)CC1
,Cc1nc(C2(NC(=O)Cc3cccs3)CCCCC2)no1
,COCc1nc(C2COCCN2C(=O)Cn2c(C)cc3ccccc32)no1
,CCc1cc(NCCc2nc3cc(F)ccc3[nH]2)nc(-c2ccccn2)n1
,Cc1nc(C)n(CC2CCCCN2CCn2cccn2)n1
,CC(O)CN1CCN(C(=O)c2ccccc2Oc2cccnc2)CC1
,Cn1cc(CNCc2ccccc2CO)c(-c2cc3ccccc3o2)n1
,COc1ccccc1CCNC(=O)CN1CCOC2CC(N(C)C)CCC21
,CN1CCCC(CNC(=O)CC#N)C1c1ccc(C(F)(F)F)cc1
,O=C(NC(CO)CO)c1cccc(-n2ccc(C(F)(F)F)n2)c1
,Cc1nc(C2CCCN(C(=O)Cc3cc(Cl)c4c(c3)OCCCO4)C2)n[nH]1
,CC1CCN(CC2CCCN(C(=O)c3cc(Cl)ccc3-n3cnnn3)C2)CC1
,O=C(NCc1cccnc1N1CCOCC1)C1CCCN(C(=O)Cc2ccc(F)cc2)C1
,Cc1nc(COc2ccc(C(=O)N3CCCc4cc(F)cc(F)c43)cc2)no1
,CC(C)(C(=O)N1CCCC(c2n[nH]c(C3CC3)n2)C1)c1ccc2c(c1)OCCO2
,Cc1csc(N2CCN(CC(=O)NC(C)(C#N)C3CC3)CC2C)n1
,Cc1csc(C2COCCN2C(=O)NCc2ccc(C)s2)n1
,Cc1cc(C)c2c(C)c(C(=O)NCc3ccccc3-n3ccnc3C)sc2n1
,CCn1c(CNC(=O)c2nc(C)n3c2CCCC3)nc2ccccc21
,Nc1nc(N2CCCC(N3CCNC3=O)C2)nc2ccccc12
,O=C(C1CCC(c2ccccc2)CC1)N1CCOCC1c1ncon1
,Cc1cc(C)cc(C(=O)N2CCCC(C(=O)Nc3cccc4cn[nH]c34)C2)c1
