"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL444773";"";"";"Small molecule";"";"599.64";"1";"1";"6.78";"44.81";"5";"1";"2";"6";"N";"0.29";"None";"9.53";"5.53";"3.41";"2";"MOL";"-1";"41";"5";"1";"2";"599.2041";"-0.81";"BASE";"C29H31F6N3O2S";"CN1C2CCC1CC(Nc1cccc(Sc3ccc(/C=C/C(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c1)C2";"FEEFNAKFIFJCIA-UXBLZVDNSA-N"
"CHEMBL9928";"";"";"Small molecule";"";"474.51";"1";"1";"4.59";"77.63";"7";"1";"0";"8";"N";"0.38";"13.47";"6.79";"4.08";"4.01";"4";"MOL";"-1";"33";"7";"1";"0";"474.1450";"-2.41";"NEUTRAL";"C22H21F3N6OS";"CCc1c(C(=O)NCCCn2ccnc2)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1";"OKXGEMMGHMUBFJ-UHFFFAOYSA-N"
"CHEMBL477593";"";"";"Small molecule";"";"530.53";"1";"1";"6.71";"41.57";"4";"1";"2";"6";"N";"0.33";"None";"4.51";"5.89";"5.88";"2";"MOL";"-1";"36";"4";"1";"2";"530.1463";"-1.05";"NEUTRAL";"C25H24F6N2O2S";"O=C(/C=C/c1ccc(Sc2cccc(NC3CCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1";"NPMNYUOXEKFFIQ-CSKARUKUSA-N"
"CHEMBL515393";"";"";"Small molecule";"";"602.60";"1";"1";"6.80";"78.87";"5";"2";"2";"7";"N";"0.27";"4.12";"4.78";"5.19";"3.08";"2";"MOL";"-1";"41";"6";"2";"2";"602.1674";"-0.94";"ACID";"C28H28F6N2O4S";"O=C(/C=C/c1ccc(Sc2cccc(N[C@H]3CC[C@H](C(=O)O)CC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1";"URZCVPKXOJQTLC-GKWHILSKSA-N"
"CHEMBL268669";"";"";"Small molecule";"";"387.23";"1";"3";"3.36";"82.19";"2";"3";"0";"5";"N";"0.63";"3.20";"None";"3.62";"0.17";"3";"MOL";"-1";"24";"5";"3";"0";"386.0266";"-0.52";"ACID";"C18H15BrN2O3";"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1Br";"PYLJGABTKOZRCY-INIZCTEOSA-N"
"CHEMBL360098";"";"";"Small molecule";"";"458.55";"1";"1";"6.61";"36.36";"4";"1";"1";"5";"N";"0.47";"None";"6.34";"6.68";"6.64";"3";"MOL";"-1";"32";"3";"1";"1";"458.1640";"-0.90";"NEUTRAL";"C25H25F3N2OS";"CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC(O)C3)c2)cc1C(F)(F)F";"ASEPTZPIYTWOSV-UHFFFAOYSA-N"
"CHEMBL362120";"";"";"Small molecule";"";"629.36";"1";"1";"5.71";"98.57";"7";"0";"2";"9";"N";"0.22";"None";"0.04";"5.27";"5.27";"3";"MOL";"-1";"37";"8";"0";"2";"626.9997";"-0.55";"NEUTRAL";"C25H24BrCl2N3O5S";"CC(=O)OCCCCS(=O)(=O)c1cnc2n1[C@](C)(Cc1ccc(Br)cc1)C(=O)N2c1cc(Cl)cc(Cl)c1";"IJHCQZSIRPACKX-RUZDIDTESA-N"
"CHEMBL365665";"";"";"Small molecule";"";"476.16";"1";"1";"5.46";"61.92";"4";"0";"1";"3";"N";"0.50";"None";"None";"6.10";"6.10";"3";"MOL";"-1";"28";"5";"0";"1";"473.9650";"-0.83";"NEUTRAL";"C20H13BrCl2N4O";"CC1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2nc(C#N)cn21";"VULGNLPSROSBRU-UHFFFAOYSA-N"
"CHEMBL183870";"";"";"Small molecule";"";"544.64";"1";"1";"6.12";"58.56";"7";"0";"2";"8";"N";"0.32";"None";"5.48";"6.92";"6.92";"3";"MOL";"-1";"38";"6";"0";"2";"544.2120";"-1.42";"NEUTRAL";"C28H31F3N4O2S";"CCOC(=O)CN1CCN(c2cc(-c3ccc(Sc4ccccc4C(C)C)c(C(F)(F)F)c3)ncn2)CC1";"GKTUFNINEUKFJG-UHFFFAOYSA-N"
"CHEMBL2048402";"";"";"Small molecule";"";"616.48";"4";"7";"4.01";"160.01";"6";"3";"1";"7";"N";"0.28";"3.24";"None";"3.79";"0.35";"4";"MOL";"-1";"41";"10";"4";"1";"615.0634";"-0.76";"ACID";"C28H23Cl2N3O7S";"NS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1";"XYTRSSKMVCVZQA-QFIPXVFZSA-N"
"CHEMBL302403";"";"";"Small molecule";"";"314.39";"1";"1";"2.86";"82.19";"2";"3";"0";"5";"N";"0.79";"4.23";"None";"3.11";"0.10";"2";"MOL";"-1";"23";"5";"3";"0";"314.1630";"-0.42";"ACID";"C18H22N2O3";"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C1CCCCC1";"TWYJHUGGYUMZJY-INIZCTEOSA-N"
"CHEMBL369635";"";"";"Small molecule";"";"611.70";"6";"8";"2.90";"203.03";"6";"7";"2";"15";"N";"0.16";"3.54";"None";"3.16";"-3.11";"2";"MOL";"-1";"44";"13";"7";"3";"611.2955";"-0.64";"ACID";"C31H41N5O8";"Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)O)C(C)C)cc1";"BRXOSTDCWWZMCS-DPZBCOQUSA-N"
"CHEMBL63718";"";"";"Small molecule";"";"309.32";"1";"1";"1.99";"95.08";"3";"3";"0";"5";"N";"0.67";"3.68";"2.07";"1.87";"-1.31";"3";"MOL";"-1";"23";"6";"3";"0";"309.1113";"-0.61";"ACID";"C17H15N3O3";"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccccn1";"LNBDBHNCOGDSOW-HNNXBMFYSA-N"
"CHEMBL181106";"";"";"Small molecule";"";"499.60";"1";"1";"6.76";"45.23";"4";"1";"1";"6";"N";"0.41";"None";"6.35";"6.39";"6.35";"3";"MOL";"-1";"35";"4";"1";"1";"499.1905";"-1.17";"NEUTRAL";"C27H28F3N3OS";"CC(=O)N[C@@H]1CCN(c2cc(-c3ccc(Sc4ccccc4C(C)C)c(C(F)(F)F)c3)ccn2)C1";"ZIHNRIDMLOHFPP-OAQYLSRUSA-N"
"CHEMBL128509";"";"";"Small molecule";"";"408.35";"1";"1";"5.45";"38.33";"3";"1";"1";"6";"N";"0.65";"None";"None";"5.37";"5.37";"2";"MOL";"-1";"26";"3";"1";"1";"407.0514";"-1.04";"NEUTRAL";"C20H19Cl2NO2S";"O=C(/C=C/c1ccccc1Sc1ccc(Cl)cc1Cl)NCC1CCCO1";"LVTRCHFXBKRWTG-JXMROGBWSA-N"
"CHEMBL129963";"";"";"Small molecule";"";"533.48";"1";"1";"4.89";"59.08";"5";"0";"1";"6";"N";"0.50";"None";"None";"4.54";"4.54";"2";"MOL";"-1";"35";"6";"0";"1";"532.0990";"-0.75";"NEUTRAL";"C26H26Cl2N2O4S";"O=C(/C=C/c1ccc(Sc2ccc(Cl)cc2Cl)c(/C=C/C(=O)N2CCOCC2)c1)N1CCOCC1";"DBWBQUPSYRGPEI-ZESFLVPWSA-N"
"CHEMBL359814";"";"";"Small molecule";"";"558.67";"1";"1";"7.54";"67.35";"6";"1";"2";"6";"N";"0.34";"None";"4.69";"7.74";"7.74";"3";"MOL";"-1";"39";"6";"1";"2";"558.2276";"-1.38";"NEUTRAL";"C29H33F3N4O2S";"CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC(NC(=O)OC(C)(C)C)C3)ncn2)cc1C(F)(F)F";"OLMNMKWZYAOBIK-UHFFFAOYSA-N"
"CHEMBL360249";"";"";"Small molecule";"";"529.58";"1";"1";"5.75";"54.90";"6";"0";"2";"4";"N";"0.43";"None";"6.35";"4.82";"4.78";"3";"MOL";"-1";"37";"6";"0";"2";"529.1647";"-1.43";"NEUTRAL";"C27H26F3N3O3S";"CC(=O)N1CCCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)ccn2)CC1";"ZFKSCQNGJJUYMW-UHFFFAOYSA-N"
"CHEMBL19837";"";"";"Small molecule";"";"454.00";"1";"1";"4.69";"45.55";"4";"0";"0";"4";"N";"0.54";"None";"None";"3.97";"3.97";"3";"MOL";"-1";"31";"5";"0";"0";"453.1278";"-1.06";"NEUTRAL";"C24H24ClN3O2S";"CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc4c(ccn4C)c3)c(Cl)c2)CC1";"FOXOPJJICTTZEU-XBXARRHUSA-N"
"CHEMBL497978";"";"";"Small molecule";"";"561.54";"1";"1";"6.31";"48.00";"5";"0";"2";"6";"N";"0.31";"None";"None";"5.31";"5.31";"2";"MOL";"-1";"38";"5";"0";"2";"561.1408";"-0.48";"NEUTRAL";"C26H25F6NO4S";"O=C(/C=C/c1ccc(Sc2ccccc2OC2CCOCC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1";"VQFPBCXPBVPOKI-SOFGYWHQSA-N"
"CHEMBL183780";"";"";"Small molecule";"";"474.50";"1";"1";"5.26";"54.82";"6";"1";"1";"4";"N";"0.56";"None";"6.34";"4.94";"4.91";"3";"MOL";"-1";"33";"5";"1";"1";"474.1225";"-1.11";"NEUTRAL";"C24H21F3N2O3S";"O[C@@H]1CCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)ccn2)C1";"OZDIXXYNNZCRMU-QGZVFWFLSA-N"
"CHEMBL1644132";"";"";"Small molecule";"";"605.45";"4";"14";"4.36";"147.13";"7";"2";"1";"7";"N";"0.32";"3.62";"None";"2.94";"-0.39";"4";"MOL";"-1";"40";"10";"2";"1";"604.0474";"-0.55";"ACID";"C27H22Cl2N2O8S";"CS(=O)(=O)c1ccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)o1";"PXWKZXMPCCTSLZ-FQEVSTJZSA-N"
"CHEMBL188771";"";"";"Small molecule";"";"529.24";"1";"1";"4.99";"72.27";"5";"0";"1";"4";"N";"0.48";"None";"0.06";"4.79";"4.79";"3";"MOL";"-1";"30";"6";"0";"1";"526.9473";"-0.76";"NEUTRAL";"C20H16BrCl2N3O3S";"CC1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(S(C)(=O)=O)n21";"UODMRUIEPLWYGA-UHFFFAOYSA-N"
"CHEMBL7576";"";"";"Small molecule";"";"300.15";"1";"1";"2.29";"66.40";"2";"2";"0";"4";"N";"0.90";"2.95";"None";"2.75";"-0.73";"1";"MOL";"-1";"17";"4";"2";"0";"299.0157";"-0.85";"ACID";"C12H14BrNO3";"CC(C)[C@H](NC(=O)c1ccccc1Br)C(=O)O";"NUBVVMYRSWGRBI-JTQLQIEISA-N"
"CHEMBL182453";"";"";"Small molecule";"";"487.55";"1";"1";"5.63";"68.45";"5";"1";"1";"6";"N";"0.49";"None";"6.36";"5.28";"5.24";"3";"MOL";"-1";"34";"5";"2";"1";"487.1541";"-1.28";"NEUTRAL";"C25H24F3N3O2S";"COc1ccccc1Sc1ccc(-c2ccnc(N3CCC(C(N)=O)CC3)c2)cc1C(F)(F)F";"QMCLITAQOBPTQP-UHFFFAOYSA-N"
"CHEMBL181111";"";"";"Small molecule";"";"487.55";"1";"1";"5.60";"45.67";"5";"0";"1";"5";"N";"0.47";"None";"6.34";"5.09";"5.05";"3";"MOL";"-1";"34";"5";"0";"1";"487.1541";"-1.27";"NEUTRAL";"C25H24F3N3O2S";"COc1ccccc1Sc1ccc(-c2ccnc(N3CCN(C(C)=O)CC3)c2)cc1C(F)(F)F";"ABFZFLPVUIIHIL-UHFFFAOYSA-N"
"CHEMBL181569";"";"";"Small molecule";"";"535.64";"1";"1";"7.16";"45.15";"6";"0";"2";"6";"N";"0.26";"None";"6.43";"8.21";"8.17";"4";"MOL";"-1";"38";"5";"0";"2";"535.2018";"-1.33";"NEUTRAL";"C29H28F3N5S";"CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCN(c4ccccn4)CC3)ncn2)cc1C(F)(F)F";"DSFIFHBCIUBDGW-UHFFFAOYSA-N"
"CHEMBL1222132";"";"";"Small molecule";"";"574.85";"3";"5";"4.46";"115.81";"4";"3";"1";"7";"N";"0.39";"3.49";"None";"4.49";"1.11";"3";"MOL";"-1";"38";"8";"3";"1";"573.0625";"-0.85";"ACID";"C27H22Cl3N3O5";"O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2)C(=O)O)c1ccccc1";"WVTSKZKNRPBXCK-NRFANRHFSA-N"
"CHEMBL61624";"";"";"Small molecule";"";"338.36";"1";"1";"2.60";"91.42";"3";"3";"0";"6";"N";"0.64";"3.75";"None";"2.69";"-0.59";"3";"MOL";"-1";"25";"6";"3";"0";"338.1267";"-0.47";"ACID";"C19H18N2O4";"COc1cccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)c1";"JNPQSMWHLCTHKP-KRWDZBQOSA-N"
"CHEMBL2048036";"";"";"Small molecule";"";"629.52";"1";"2";"5.16";"133.99";"6";"2";"2";"8";"N";"0.28";"3.34";"None";"4.53";"1.11";"4";"MOL";"-1";"42";"9";"2";"2";"628.0838";"-0.83";"ACID";"C30H26Cl2N2O7S";"CCS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1";"HXFLTJZCIRRAHJ-DEOSSOPVSA-N"
"CHEMBL99230";"";"";"Small molecule";"";"425.55";"1";"1";"4.66";"66.69";"5";"0";"0";"6";"N";"0.38";"None";"7.14";"5.00";"4.81";"2";"MOL";"-1";"30";"6";"0";"0";"425.1773";"-0.94";"NEUTRAL";"C23H27N3O3S";"CC(C)c1ccccc1Sc1ccc(/C=C/C(=O)N2CCN(C)CC2)cc1[N+](=O)[O-]";"HVZJOWMEYSKFNV-PKNBQFBNSA-N"
"CHEMBL182126";"";"";"Small molecule";"";"472.58";"1";"1";"7.00";"36.36";"4";"1";"1";"5";"N";"0.43";"None";"6.37";"6.73";"6.70";"3";"MOL";"-1";"33";"3";"1";"1";"472.1796";"-0.85";"NEUTRAL";"C26H27F3N2OS";"CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC(O)CC3)c2)cc1C(F)(F)F";"KQGLUKKEGLGGPO-UHFFFAOYSA-N"
"CHEMBL362735";"";"";"Small molecule";"";"615.33";"4";"5";"5.32";"98.57";"7";"0";"2";"8";"N";"0.25";"None";"0.04";"4.75";"4.75";"3";"MOL";"-1";"36";"8";"0";"2";"612.9841";"-0.59";"NEUTRAL";"C24H22BrCl2N3O5S";"CC(=O)OCCCS(=O)(=O)c1cnc2n1[C@](C)(Cc1ccc(Br)cc1)C(=O)N2c1cc(Cl)cc(Cl)c1";"CWQGLTCXNRXUQD-XMMPIXPASA-N"
"CHEMBL187542";"";"";"Small molecule";"";"530.05";"1";"1";"6.35";"38.13";"3";"0";"2";"3";"N";"0.40";"None";"0.92";"6.83";"6.83";"3";"MOL";"-1";"27";"4";"0";"2";"526.8802";"-0.70";"NEUTRAL";"C19H13Br2Cl2N3O";"CC1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2nc(Br)cn21";"LXBNAFUQTGPRDK-UHFFFAOYSA-N"
"CHEMBL496945";"";"";"Small molecule";"";"577.61";"1";"1";"7.02";"38.77";"5";"0";"2";"6";"N";"0.27";"None";"None";"6.20";"6.20";"2";"MOL";"-1";"38";"4";"0";"2";"577.1180";"-0.90";"NEUTRAL";"C26H25F6NO3S2";"O=C(/C=C/c1ccc(Sc2cccc(OC3CCSCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1";"VEYUKVJMTNXXSF-FNORWQNLSA-N"
"CHEMBL435201";"SAMPANGINE";"Sampangine";"Small molecule";"";"232.24";"26";"75";"2.84";"42.85";"3";"0";"0";"0";"Y";"0.47";"None";"2.91";"2.43";"2.43";"3";"MOL";"-1";"18";"3";"0";"0";"232.0637";"0.64";"NEUTRAL";"C15H8N2O";"O=C1c2ccccc2-c2nccc3ccnc1c23";"BWQKHOMAOVUASZ-UHFFFAOYSA-N"
"CHEMBL268557";"";"";"Small molecule";"";"272.10";"1";"1";"1.65";"66.40";"2";"2";"0";"3";"N";"0.88";"2.73";"None";"1.86";"-1.64";"1";"MOL";"-1";"15";"4";"2";"0";"270.9844";"-0.98";"ACID";"C10H10BrNO3";"C[C@H](NC(=O)c1ccccc1Br)C(=O)O";"PJRAZFUHADGGMZ-LURJTMIESA-N"
"CHEMBL496106";"";"";"Small molecule";"";"573.58";"1";"1";"7.39";"38.77";"5";"0";"2";"7";"N";"0.22";"None";"None";"6.98";"6.98";"3";"MOL";"-1";"38";"4";"0";"2";"573.0867";"-1.19";"NEUTRAL";"C26H21F6NO3S2";"O=C(/C=C/c1ccc(Sc2ccccc2OCc2cccs2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1";"PQEXIWGLHFOPDT-CSKARUKUSA-N"
"CHEMBL358481";"";"";"Small molecule";"";"549.72";"1";"1";"5.50";"83.71";"3";"1";"2";"8";"N";"0.32";"None";"None";"5.37";"5.37";"4";"MOL";"-1";"41";"6";"2";"2";"549.2991";"-0.03";"NEUTRAL";"C35H39N3O3";"CC(C)C[C@H]1C(=O)N([C@@H](Cc2ccc3ccccc3c2)C(N)=O)CC[C@@H](C)N1C(=O)Cc1ccc2ccccc2c1";"JUGWPUWQAXJTLD-OBVGZQLQSA-N"
"CHEMBL292020";"";"";"Small molecule";"";"324.34";"1";"1";"2.30";"102.42";"3";"4";"0";"5";"N";"0.58";"3.72";"None";"3.20";"-0.17";"3";"MOL";"-1";"24";"6";"4";"0";"324.1110";"-0.20";"ACID";"C18H16N2O4";"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1O";"HGFMRRGYZHWCGA-HNNXBMFYSA-N"
"CHEMBL304465";"";"";"Small molecule";"";"326.33";"1";"1";"2.73";"82.19";"2";"3";"0";"5";"N";"0.67";"3.80";"None";"2.99";"-0.27";"3";"MOL";"-1";"24";"5";"3";"0";"326.1067";"-0.65";"ACID";"C18H15FN2O3";"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(F)cc1";"IQPJLNVWVQKWMI-INIZCTEOSA-N"
"CHEMBL1644130";"";"";"Small molecule";"";"570.43";"4";"7";"4.54";"130.56";"7";"2";"1";"7";"N";"0.33";"3.44";"0.31";"4.03";"0.64";"4";"MOL";"-1";"39";"10";"2";"1";"569.1233";"-0.76";"ACID";"C27H25Cl2N5O5";"CC(C)n1cc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)nn1";"QIHAPYRUKBWYGW-NRFANRHFSA-N"
"CHEMBL526179";"";"";"Small molecule";"";"573.60";"1";"1";"7.70";"38.77";"4";"0";"2";"6";"N";"0.26";"None";"None";"7.43";"7.43";"2";"MOL";"-1";"39";"4";"0";"2";"573.1772";"-0.66";"NEUTRAL";"C28H29F6NO3S";"C[C@H]1CC[C@H](Oc2cccc(Sc3ccc(/C=C/C(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1";"YCBXYRIEXMXDKQ-JVIRHGSHSA-N"
"CHEMBL2448005";"";"";"Small molecule";"";"341.09";"1";"1";"5.38";"26.02";"2";"1";"1";"2";"N";"0.75";"None";"2.94";"5.15";"5.15";"2";"MOL";"-1";"17";"1";"2";"1";"302.9443";"-1.07";"NEUTRAL";"C12H9Cl4NS";"Cl.Nc1ccc(Sc2ccc(Cl)cc2Cl)c(Cl)c1";"WVCCGXUWURXFKT-UHFFFAOYSA-N"
"CHEMBL22996";"";"";"Small molecule";"";"308.34";"3";"6";"2.59";"82.19";"2";"3";"0";"5";"N";"0.68";"3.93";"None";"2.85";"-0.35";"3";"MOL";"-1";"23";"5";"3";"0";"308.1161";"-0.28";"ACID";"C18H16N2O3";"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1";"WPBCXLCJWLNDPV-INIZCTEOSA-N"
"CHEMBL351547";"";"";"Small molecule";"";"497.40";"9";"11";"3.61";"95.94";"5";"2";"0";"8";"N";"0.58";"3.55";"None";"3.27";"-0.09";"2";"MOL";"-1";"32";"7";"2";"0";"496.0626";"-0.89";"ACID";"C22H22Cl2N2O5S";"CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O";"YBKFCWABWAQJTN-VQTJNVASSA-N"
"CHEMBL62328";"";"";"Small molecule";"";"342.78";"1";"1";"3.25";"82.19";"2";"3";"0";"5";"N";"0.67";"3.79";"None";"3.45";"0.19";"3";"MOL";"-1";"24";"5";"3";"0";"342.0771";"-0.68";"ACID";"C18H15ClN2O3";"O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1cccc(Cl)c1";"DUROLLRUGVTWGB-INIZCTEOSA-N"
