Smiles
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O)c1ccc(F)cc1
O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O)c1cc(Cl)cc(Cl)c1
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCCN3CCNCC3)cc12)C(=O)O
O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)NS(=O)(=O)c1ccccc1
O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCCN3CCNCC3)cc12)NS(=O)(=O)c1ccccc1
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCN3CCNCC3)cc12)C(=O)O
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCC3CCNCC3)cc12)C(=O)O)c1ccccc1
O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCN3CCNCC3)cc12)NS(=O)(=O)c1ccccc1
O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)NS(=O)(=O)c1ccc(F)cc1
CCCCS(=O)(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCN3CCNCC3)cc12)C(=O)O
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCN3CCN(C)CC3)cc12)C(=O)O
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCC3CCNCC3)cc12)C(=O)O
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O)c1cccc(F)c1
CCCCS(=O)(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCC3CCNCC3)cc12)C(=O)O
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCCN3CCNCC3)cc12)C(=O)O)c1ccccc1
O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCC3CCNCC3)cc12)NS(=O)(=O)c1ccccc1
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O)c1ccccc1
CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCC3CCNCC3)cc12)C(=O)O
COc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccc(OCCCCC4CCNCC4)cc23)C(=O)O)cc1
CCCCS(=O)(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCCN3CCNCC3)cc12)C(=O)O
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O)c1ccc([N+](=O)[O-])cc1
Cc1ccc(S(=O)(=O)N[C@@H](Cc2c[nH]c3ccc(OCCCCC4CCNCC4)cc23)C(=O)O)cc1
CCCCS(=O)(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O
COc1ccc(S(=O)(=O)N[C@@H](Cc2c[nH]c3ccc(OCCCCC4CCNCC4)cc23)C(=O)O)cc1
NC(=O)C[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
O=C(O)[C@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)NS(=O)(=O)c1ccc(Br)cc1
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCCC3CCNCC3)cc12)C(=O)O
O=C(N[C@@H](Cc1c[nH]c2ccc(OCCCN3CCNCC3)cc12)C(=O)O)c1ccccc1
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCN3CCN(C)CC3)cc12)C(=O)O
CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCN3CCNCC3)cc12)C(=O)O
CCCC(=O)N[C@@H](Cc1c[nH]c2ccc(OCCCC3CCNCC3)cc12)C(=O)O
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
