Smiles
CCN(c1cc2occc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc(Br)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc2occ(C)c2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc2oc(C)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)cc2c1cnn2C(C)C
Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2cnn3C(C)C)c(=O)[nH]1
CCc1c(N(CC)C2CCOCC2)cc2oc(C3CCN(C)CC3)cc2c1C(=O)NCc1c(C)cc(C)[nH]c1=O
CCN(c1cc(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c2ccoc2c1)C1CCOCC1
CCN(c1cc2occc2c(C(=O)NCc2ccc(C)[nH]c2=O)c1Cl)C1CCOCC1
CCN(c1cc2oc(C(F)(F)F)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCCCC3)cc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O
CCN(c1cc2occc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C(F)(F)F)C1CCOCC1
CCN(c1cc2oc(C#N)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc2occc2c(C(=O)NCc2c(C(F)(F)F)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCOCC3)cc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O
CCc1c(N(CC)C2CCOCC2)cc2oc(C3CCN(C(C)C)CC3)cc2c1C(=O)NCc1c(C)cc(C)[nH]c1=O
CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCN(C)CC3)cc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O
CCc1c(N(CC)C2CCOCC2)cc2oc(CN3CCOCC3)cc2c1C(=O)NCc1c(C)cc(C)[nH]c1=O
CCN(c1cc2oc(F)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc2sccc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc2oc(Cl)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc2oc(C3CC3)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCc1c(N(CC)C2CCOCC2)cc2occc2c1C(=O)NCc1c(OC)cc(C)[nH]c1=O
CCc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)c(N(CC)C2CCOCC2)cc2occc12
CCN(c1cc2oc(C)cc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
CCN(c1cc2occc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
